match_id,time_ms,ball_sn,x,y,score
20,6667980,0,1191,784,0.9881304502487183
20,6667980,0,185,142,0.5317638516426086
20,6667980,0,1197,783,0.09852684289216995
20,6668020,0,1196,807,0.9885488152503967
20,6668020,0,185,142,0.548159658908844
20,6668060,0,1199,816,0.988513171672821
20,6668060,0,1203,813,0.8165311217308044
20,6668060,0,1198,810,0.7618727684020996
20,6668060,0,184,142,0.6021443605422974
20,6668060,0,1203,821,0.09804233908653259
20,6668060,0,1207,817,0.05661710351705551
20,6668100,0,1194,745,0.9626493453979492
20,6668100,0,184,142,0.6351116299629211
20,6668100,0,1197,742,0.3573317527770996
20,6668100,0,1193,751,0.136639803647995
20,6668100,0,1193,739,0.1248529925942421
20,6668140,0,1188,664,0.944471538066864
20,6668140,0,184,142,0.6603567600250244
20,6668140,0,1189,670,0.6503701210021973
20,6668140,0,1189,684,0.5358943343162537
20,6668140,0,1189,678,0.527986466884613
20,6668140,0,1191,660,0.16396798193454742
20,6668140,0,1185,660,0.09600123763084412
20,6668180,0,1184,613,0.9713318943977356
20,6668180,0,184,142,0.5863229632377625
20,6668220,0,1180,559,0.846724271774292
20,6668220,0,1180,569,0.8114765286445618
20,6668220,0,184,142,0.5675784349441528
20,6668220,0,1177,566,0.3044264018535614
20,6668220,0,1178,554,0.14206640422344208
20,6668260,0,1177,521,0.9864555597305298
20,6668260,0,184,142,0.6054896116256714
20,6668260,0,1172,519,0.15435504913330078
20,6668300,0,1174,488,0.9779861569404602
20,6668300,0,184,142,0.5867536067962646
20,6668300,0,1178,486,0.059080496430397034
20,6668340,0,1171,455,0.9843690395355225
20,6668340,0,184,142,0.5861850380897522
20,6668380,0,1166,430,0.9813003540039062
20,6668380,0,184,142,0.566103994846344
20,6668380,0,978,1072,0.4071749448776245
20,6668420,0,1164,408,0.9518163800239563
20,6668420,0,977,1071,0.8062646389007568
20,6668420,0,184,142,0.5767356157302856
20,6668420,0,1160,404,0.27199772000312805
20,6668420,0,971,1070,0.06842041015625
20,6668420,0,1166,404,0.06622085720300674
20,6668460,0,1160,390,0.9843878746032715
20,6668460,0,977,1071,0.7533565163612366
20,6668460,0,184,142,0.5889179110527039
20,6668460,0,971,1071,0.16804733872413635
20,6668500,0,1159,376,0.984331488609314
20,6668500,0,977,1071,0.7031076550483704
20,6668500,0,184,142,0.5867977142333984
20,6668500,0,1154,374,0.07168186455965042
20,6668540,0,1154,365,0.9881254434585571
20,6668540,0,184,142,0.5692942142486572
20,6668540,0,976,1071,0.12854474782943726
20,6668540,0,1160,362,0.0850624293088913
20,6668580,0,1153,354,0.992365300655365
20,6668580,0,184,142,0.5579493641853333
20,6668580,0,976,1071,0.3662928342819214
20,6668580,0,1155,358,0.07648582011461258
20,6668620,0,1151,347,0.991940975189209
20,6668620,0,184,142,0.5703434348106384
20,6668620,0,975,1071,0.22005173563957214
20,6668660,0,1148,343,0.9939830899238586
20,6668660,0,184,142,0.572692334651947
20,6668660,0,976,1071,0.4140189588069916
20,6668700,0,1148,341,0.9940009713172913
20,6668700,0,184,142,0.5913001298904419
20,6668700,0,975,1071,0.39827895164489746
20,6668740,0,1145,341,0.9925339221954346
20,6668740,0,184,142,0.6166318655014038
20,6668740,0,975,1071,0.351407915353775
20,6668780,0,1143,341,0.9931856393814087
20,6668780,0,184,142,0.5827552676200867
20,6668780,0,975,1071,0.2572531998157501
20,6668820,0,1142,344,0.994125247001648
20,6668820,0,184,142,0.5845942497253418
20,6668820,0,976,1071,0.3807879090309143
20,6668820,0,1137,342,0.09644465148448944
20,6668860,0,1139,348,0.9940921664237976
20,6668860,0,184,142,0.5855806469917297
20,6668860,0,975,1071,0.35639867186546326
20,6668860,0,1144,346,0.1483224332332611
20,6668900,0,1138,352,0.9949796795845032
20,6668900,0,184,142,0.5956846475601196
20,6668900,0,975,1071,0.3403601050376892
20,6668940,0,1137,353,0.9908300638198853
20,6668940,0,184,142,0.5895956754684448
20,6668940,0,975,1071,0.4436863660812378
20,6668940,0,1133,351,0.2291102409362793
20,6668940,0,978,1073,0.059526991099119186
20,6668980,0,1136,333,0.9904029369354248
20,6668980,0,184,142,0.5476304888725281
20,6668980,0,975,1071,0.28252625465393066
20,6668980,0,1132,329,0.05824181064963341
20,6669020,0,1135,314,0.8092625141143799
20,6669020,0,184,142,0.5544119477272034
20,6669020,0,975,1071,0.20146258175373077
20,6669020,0,1074,258,0.0740731880068779
20,6669060,0,1136,291,0.9935520887374878
20,6669060,0,975,1071,0.48721539974212646
20,6669060,0,184,142,0.47814831137657166
20,6669060,0,1131,289,0.08596917241811752
20,6669100,0,1135,277,0.995067834854126
20,6669100,0,975,1070,0.6030282974243164
20,6669100,0,184,142,0.3950149714946747
20,6669100,0,978,1073,0.0753924697637558
20,6669140,0,1135,262,0.9817371368408203
20,6669140,0,975,1070,0.5464844107627869
20,6669140,0,184,142,0.42159390449523926
20,6669140,0,1131,260,0.09011253714561462
20,6669140,0,1046,257,0.06977300345897675
20,6669180,0,1135,247,0.9909380674362183
20,6669180,0,184,142,0.39302918314933777
20,6669180,0,974,1071,0.3627966642379761
20,6669180,0,1047,257,0.13756991922855377
20,6669220,0,1135,236,0.9903988838195801
20,6669220,0,184,142,0.42348581552505493
20,6669220,0,974,1071,0.35690930485725403
20,6669220,0,1130,234,0.08310306817293167
20,6669260,0,1126,228,0.9953030347824097
20,6669260,0,184,142,0.4162917733192444
20,6669260,0,973,1070,0.39118245244026184
20,6669300,0,1109,226,0.9952812790870667
20,6669300,0,971,1070,0.6580068469047546
20,6669300,0,184,142,0.4162505567073822
20,6669300,0,1104,228,0.19945667684078217
20,6669300,0,976,1072,0.0818910226225853
20,6669300,0,1113,229,0.05103328451514244
20,6669340,0,971,1070,0.7240796089172363
20,6669340,0,184,142,0.4413943290710449
20,6669340,0,977,1072,0.1930403858423233
20,6669380,0,1064,226,0.9942828416824341
20,6669380,0,971,1070,0.7935004830360413
20,6669380,0,185,142,0.47927573323249817
20,6669380,0,1069,228,0.3645799458026886
20,6669380,0,977,1072,0.26175111532211304
20,6669380,0,1047,256,0.06573474407196045
20,6669420,0,1046,227,0.9903685450553894
20,6669420,0,971,1071,0.6809921264648438
20,6669420,0,1041,229,0.6689346432685852
20,6669420,0,184,142,0.4670659303665161
20,6669420,0,976,1072,0.0922389104962349
20,6669460,0,1024,231,0.9935646653175354
20,6669460,0,971,1070,0.7939831018447876
20,6669460,0,184,142,0.47215837240219116
20,6669460,0,976,1072,0.17446433007717133
20,6669500,0,1004,236,0.9938109517097473
20,6669500,0,973,1071,0.826671838760376
20,6669500,0,184,142,0.47592779994010925
20,6669500,0,966,1071,0.14292925596237183
20,6669540,0,973,1071,0.7580036520957947
20,6669540,0,184,142,0.5265905857086182
20,6669540,0,984,245,0.31711477041244507
20,6669540,0,966,1071,0.09239501506090164
20,6669580,0,959,254,0.9923937320709229
20,6669580,0,184,142,0.5209577083587646
20,6669580,0,937,258,0.30605173110961914
20,6669580,0,973,1071,0.2536766827106476
20,6669580,0,954,256,0.10318108648061752
20,6669580,0,947,257,0.050632867962121964
20,6669620,0,937,259,0.8732649087905884
20,6669620,0,184,142,0.5431739687919617
20,6669620,0,973,1072,0.3072882890701294
20,6669660,0,914,278,0.9942806959152222
20,6669660,0,184,142,0.49928852915763855
20,6669700,0,893,289,0.9954865574836731
20,6669700,0,184,142,0.48624855279922485
20,6669740,0,875,306,0.9549368023872375
20,6669740,0,869,309,0.9155954718589783
20,6669740,0,184,142,0.49917924404144287
20,6669740,0,866,313,0.31621572375297546
20,6669780,0,848,326,0.9892938137054443
20,6669780,0,184,142,0.4666072726249695
20,6669820,0,825,345,0.983180046081543
20,6669820,0,184,142,0.47756335139274597
20,6669820,0,819,350,0.3577634394168854
20,6669820,0,962,1074,0.11183328181505203
20,6669860,0,798,370,0.983205258846283
20,6669860,0,184,142,0.45247894525527954
20,6669860,0,804,367,0.24026916921138763
20,6669860,0,793,368,0.1319221407175064
20,6669860,0,962,1074,0.12805770337581635
20,6669900,0,778,391,0.9900804162025452
20,6669900,0,184,142,0.4554615020751953
20,6669940,0,758,414,0.9305726289749146
20,6669940,0,184,142,0.44917458295822144
20,6669940,0,753,413,0.09544259309768677
20,6669940,0,753,419,0.08406678587198257
20,6669940,0,747,423,0.06725481152534485
20,6669980,0,727,447,0.9939767122268677
20,6669980,0,184,142,0.4423064589500427
20,6669980,0,722,446,0.10726604610681534
20,6670020,0,702,479,0.9889310002326965
20,6670020,0,184,142,0.4458802342414856
20,6670020,0,698,484,0.05361849442124367
20,6670060,0,674,511,0.9738905429840088
20,6670060,0,185,142,0.4413711726665497
20,6670060,0,680,511,0.34595778584480286
20,6670100,0,652,547,0.9746870398521423
20,6670100,0,185,142,0.45599329471588135
20,6670100,0,648,549,0.4140018820762634
20,6670140,0,629,581,0.8612901568412781
20,6670140,0,185,142,0.4573996663093567
20,6670140,0,622,592,0.45051759481430054
20,6670140,0,628,585,0.3642271161079407
20,6670140,0,632,578,0.24566219747066498
20,6670140,0,619,596,0.08364797383546829
20,6670180,0,600,627,0.9820796251296997
20,6670180,0,185,142,0.5040680170059204
20,6670180,0,596,624,0.2623172104358673
20,6670180,0,595,629,0.1702340841293335
20,6670220,0,185,142,0.5180535316467285
20,6670260,0,545,685,0.9941295385360718
20,6670260,0,185,142,0.5155851244926453
20,6670300,0,526,679,0.9894453883171082
20,6670300,0,185,142,0.5142777562141418
20,6670340,0,502,675,0.9866980910301208
20,6670340,0,185,142,0.5396312475204468
20,6670340,0,507,673,0.13444925844669342
20,6670380,0,481,671,0.9909720420837402
20,6670380,0,185,142,0.5241800546646118
20,6670380,0,476,669,0.056322019547224045
20,6670420,0,459,671,0.9928430318832397
20,6670420,0,185,142,0.5503137707710266
20,6670420,0,454,670,0.3331630825996399
20,6670420,0,464,671,0.10090982913970947
20,6670420,0,456,666,0.06480666995048523
20,6670460,0,428,673,0.976345956325531
20,6670460,0,185,142,0.5451670289039612
20,6670460,0,432,671,0.4826142489910126
20,6670460,0,430,679,0.10564763844013214
20,6670460,0,424,676,0.08920079469680786
20,6670460,0,423,670,0.0603388249874115
20,6670500,0,406,674,0.9933210015296936
20,6670500,0,184,142,0.5222591757774353
20,6670500,0,412,676,0.06746458262205124
20,6670540,0,383,677,0.9954470992088318
20,6670540,0,185,142,0.5011305212974548
20,6670580,0,356,685,0.9949640035629272
20,6670580,0,184,142,0.49528080224990845
20,6670620,0,330,694,0.9945172667503357
20,6670620,0,184,142,0.4667915999889374
20,6670660,0,302,704,0.9940298795700073
20,6670660,0,184,142,0.46517300605773926
20,6670660,0,308,702,0.05555697903037071
20,6670700,0,276,717,0.9931453466415405
20,6670700,0,184,142,0.4548531472682953
20,6670740,0,249,733,0.9898611307144165
20,6670740,0,184,142,0.44334837794303894
20,6670780,0,219,751,0.9905200004577637
20,6670780,0,184,142,0.4451036751270294
20,6670780,0,222,756,0.20846298336982727
20,6670820,0,245,730,0.9671264290809631
20,6670820,0,250,729,0.600770890712738
20,6670820,0,184,142,0.478100061416626
20,6670820,0,241,735,0.4669676423072815
20,6670820,0,272,713,0.19806750118732452
20,6670820,0,250,730,0.08672931790351868
20,6670860,0,308,679,0.987705647945404
20,6670860,0,305,683,0.7340298295021057
20,6670860,0,184,142,0.5002295970916748
20,6670900,0,362,639,0.9788824915885925
20,6670900,0,184,142,0.49698173999786377
20,6670900,0,357,643,0.39451566338539124
20,6670940,0,413,600,0.956977903842926
20,6670940,0,418,599,0.5609585046768188
20,6670940,0,408,604,0.5236748456954956
20,6670940,0,184,142,0.4873972535133362
20,6670940,0,421,596,0.10132663697004318
20,6670940,0,416,595,0.05713379383087158
20,6670980,0,456,569,0.9764587879180908
20,6670980,0,184,142,0.48136603832244873
20,6670980,0,451,573,0.19091461598873138
20,6670980,0,440,583,0.06138608604669571
20,6671020,0,490,545,0.9758827090263367
20,6671020,0,184,142,0.5051054954528809
20,6671020,0,495,543,0.3417781889438629
20,6671020,0,494,550,0.16738441586494446
20,6671020,0,488,550,0.07044009119272232
20,6671020,0,485,543,0.06928698718547821
20,6671060,0,538,515,0.9812520742416382
20,6671060,0,184,142,0.6313115954399109
20,6671060,0,534,518,0.17909380793571472
20,6671100,0,568,493,0.990420401096344
20,6671100,0,184,142,0.6121753454208374
20,6671140,0,600,472,0.9098490476608276
20,6671140,0,606,469,0.8656036853790283
20,6671140,0,595,474,0.726330041885376
20,6671140,0,184,142,0.5931798219680786
20,6671180,0,634,454,0.9796128273010254
20,6671180,0,185,142,0.6126328706741333
20,6671180,0,629,455,0.5867841243743896
20,6671220,0,184,142,0.6426267623901367
20,6671260,0,691,424,0.829928994178772
20,6671260,0,185,142,0.4643636643886566
20,6671260,0,696,424,0.20331019163131714
20,6671260,0,685,425,0.06661545485258102
20,6671300,0,714,410,0.9956036806106567
20,6671300,0,719,408,0.2280513495206833
20,6671300,0,188,142,0.22052042186260223
20,6671340,0,742,398,0.9711759686470032
20,6671340,0,748,397,0.686506450176239
20,6671340,0,736,399,0.3629225790500641
20,6671380,0,769,389,0.9775694012641907
20,6671380,0,194,142,0.1331355720758438
20,6671420,0,794,381,0.39883488416671753
20,6671420,0,198,142,0.06623484194278717
20,6671460,0,820,372,0.9683856964111328
20,6671460,0,816,368,0.12611638009548187
20,6671460,0,203,142,0.12176087498664856
20,6671500,0,843,367,0.993786096572876
20,6671500,0,208,142,0.39496201276779175
20,6671540,0,865,362,0.9831021428108215
20,6671540,0,984,1072,0.14719222486019135
20,6671580,0,892,358,0.9942567944526672
20,6671580,0,887,355,0.2794870436191559
20,6671620,0,914,355,0.9899048209190369
20,6671620,0,228,141,0.5286093354225159
20,6671620,0,104,1076,0.16528724133968353
20,6671620,0,104,1073,0.1274031400680542
20,6671660,0,938,353,0.9940263032913208
20,6671660,0,109,1074,0.48565247654914856
20,6671660,0,234,141,0.23070280253887177
20,6671660,0,110,1077,0.1502467542886734
20,6671660,0,943,351,0.06009720638394356
20,6671700,0,958,351,0.9944108128547668
20,6671700,0,1011,1071,0.6415514349937439
20,6671700,0,1019,1070,0.19318373501300812
20,6671700,0,116,1074,0.18634893000125885
20,6671700,0,116,1076,0.060284946113824844
20,6671740,0,980,351,0.9840757250785828
20,6671740,0,246,141,0.355838418006897
20,6671740,0,975,349,0.21653029322624207
20,6671740,0,121,1074,0.07295972108840942
20,6671780,0,1027,1070,0.7631403207778931
20,6671780,0,252,142,0.30794745683670044
20,6671780,0,1000,352,0.2742469310760498
20,6671820,0,1020,353,0.9856851100921631
20,6671820,0,257,142,0.1312732994556427
20,6671820,0,1014,352,0.09473956376314163
20,6671820,0,1025,349,0.07084902375936508
20,6671860,0,1041,355,0.9866195917129517
20,6671860,0,1037,1071,0.5708721280097961
20,6671860,0,1036,353,0.3319847285747528
20,6671860,0,264,142,0.15643775463104248
20,6671900,0,1058,357,0.9874835014343262
20,6671900,0,1048,1071,0.543325662612915
20,6671900,0,1054,355,0.32936444878578186
20,6671900,0,269,142,0.24685809016227722
20,6671940,0,1049,1069,0.8450981378555298
20,6671940,0,275,141,0.6943047046661377
20,6671980,0,1087,336,0.9905242323875427
20,6671980,0,1056,1070,0.5161957740783691
20,6671980,0,280,141,0.25800272822380066
20,6672020,0,1101,325,0.9907525777816772
20,6672020,0,1060,1071,0.4297621250152588
20,6672020,0,286,142,0.07098480314016342
20,6672060,0,1069,1069,0.8696303367614746
20,6672060,0,292,141,0.3957090377807617
20,6672060,0,1062,1070,0.08984832465648651
20,6672100,0,1131,304,0.9934765696525574
20,6672100,0,300,142,0.684738039970398
20,6672100,0,1137,302,0.13666056096553802
20,6672100,0,1126,302,0.07223953306674957
20,6672140,0,1145,297,0.9587987661361694
20,6672140,0,305,141,0.14837321639060974
20,6672140,0,1152,293,0.06484507769346237
20,6672140,0,1080,1070,0.0606018528342247
20,6672180,0,1159,291,0.9724172353744507
20,6672180,0,312,141,0.49216365814208984
20,6672180,0,1085,1071,0.13110773265361786
20,6672180,0,1185,292,0.07121451199054718
20,6672220,0,319,142,0.31389912962913513
20,6672220,0,1176,286,0.24169683456420898
20,6672220,0,1181,290,0.23025748133659363
20,6672220,0,1090,1070,0.07590944319963455
20,6672260,0,325,141,0.40947225689888
20,6672300,0,329,141,0.06793001294136047
20,6672340,0,336,142,0.2963739335536957
20,6672380,0,1225,278,0.9629915952682495
20,6672380,0,1112,1070,0.35886698961257935
20,6672380,0,341,141,0.19430586695671082
20,6672380,0,1228,273,0.10507412999868393
20,6672420,0,347,142,0.2146683782339096
20,6672420,0,1116,1071,0.0607731007039547
20,6672460,0,352,141,0.21884290874004364
20,6672500,0,357,141,0.39968666434288025
20,6672540,0,1132,1070,0.6222067475318909
20,6672540,0,362,141,0.2278434783220291
20,6672580,0,1295,324,0.993472695350647
20,6672580,0,1135,1071,0.7270082831382751
20,6672580,0,368,142,0.35742488503456116
20,6672580,0,1291,322,0.2379710078239441
20,6672620,0,1307,335,0.9902014136314392
20,6672620,0,1139,1070,0.9123746752738953
20,6672620,0,1140,1074,0.13806575536727905
20,6672620,0,371,141,0.08887617290019989
20,6672660,0,1324,352,0.9931027889251709
20,6672660,0,1142,1071,0.8570102453231812
20,6672660,0,1319,349,0.13224788010120392
20,6672660,0,1143,1075,0.08799369633197784
20,6672660,0,1328,349,0.051873061805963516
20,6672700,0,1336,366,0.9940933585166931
20,6672700,0,1139,1071,0.0744953528046608
20,6672740,0,1348,382,0.9507172703742981
20,6672740,0,1146,1070,0.9217432141304016
20,6672740,0,1351,387,0.17941957712173462
20,6672740,0,1140,1072,0.10713981837034225
20,6672740,0,1153,1071,0.09517411887645721
20,6672740,0,1151,1075,0.06063107028603554
