match_id,time_ms,ball_sn,x,y,score,org_score
27,4362010,5,1316.0,0.0,5.054187314452498e-07,-14.497878074645994
27,4362010,5,932.0,356.0,6.890689792567475e-09,-18.793094635009766
27,4362050,5,1028.0,356.0,0.9999998918964744,16.040176391601562
27,4362050,5,932.0,356.0,3.6486543883218178e-09,-19.42890739440918
27,4362090,5,1012.0,344.0,0.9999963890295218,12.531530380249025
27,4362130,5,996.0,328.0,0.9999813752351436,10.890999794006348
27,4362170,5,984.0,320.0,0.9999976755081972,12.972006797790527
27,4362210,5,972.0,312.0,0.9999474209818031,9.853140830993652
27,4362250,5,960.0,304.0,0.9999900586129143,11.518794059753418
27,4362290,5,948.0,300.0,0.999993467822117,11.938763618469238
27,4362330,5,936.0,300.0,0.999975694150513,10.62476921081543
27,4362370,5,924.0,300.0,0.9999882098481844,11.348234176635742
27,4362370,5,968.0,196.0,3.5471263099115125e-08,-17.154542922973633
27,4362410,5,916.0,300.0,0.9999878967603604,11.322025299072266
27,4362410,5,964.0,196.0,1.296566452341614e-08,-18.160961151123047
27,4362450,5,904.0,304.0,0.9999943530789143,12.084394454956055
27,4362450,5,948.0,200.0,1.3032135574895504e-08,-18.15584754943848
27,4362450,5,948.0,176.0,7.090802987483932e-09,-18.764467239379886
27,4362490,5,896.0,308.0,0.9999929363550728,11.86054229736328
27,4362530,5,888.0,312.0,0.9999815087833035,10.89819622039795
27,4362570,5,876.0,316.0,0.919148465964999,2.430833101272583
27,4362610,5,868.0,324.0,0.9999985450997841,13.440571784973145
27,4362650,5,864.0,304.0,0.9608215725096447,3.199662446975708
27,4362690,5,860.0,284.0,0.9999997551722302,15.222710609436035
27,4362730,5,856.0,268.0,0.999990684630777,11.58383560180664
27,4362770,5,852.0,256.0,0.9999790777473521,10.774676322937012
27,4362810,5,848.0,244.0,0.9999783298771991,10.739554405212402
27,4362850,5,844.0,232.0,0.9999788920875934,10.765841484069824
27,4362890,5,840.0,224.0,0.9999590051895648,10.10202407836914
27,4362930,5,836.0,212.0,0.9999181331537943,9.410334587097168
27,4362970,5,832.0,208.0,0.9999902249952178,11.535672187805176
27,4363010,5,832.0,200.0,0.9999956838718659,12.353147506713867
27,4363050,5,828.0,196.0,0.9999869740901255,11.248557090759276
27,4363090,5,824.0,192.0,0.9999414124243188,9.744929313659668
27,4363130,5,820.0,188.0,1.7591785177486921e-06,-13.250661849975586
27,4363130,5,804.0,172.0,1.0320934775020644e-08,-18.38909149169922
27,4363170,5,820.0,188.0,2.098333406261389e-09,-19.98212242126465
27,4363210,5,840.0,196.0,0.9999999205902227,16.348644256591793
27,4363250,5,-1.0,-1.0,0.0,-40.0
27,4363290,5,884.0,212.0,0.9999999979555299,20.008127212524414
27,4363290,5,872.0,136.0,0.9999998350130374,15.617399215698242
27,4363330,5,904.0,224.0,0.0010311341493286093,-6.8760643005371085
27,4363370,5,924.0,240.0,0.9999991388106368,13.964950561523438
27,4363410,5,948.0,252.0,0.9998925128714988,9.138031959533693
27,4363450,5,968.0,276.0,0.9999986231991702,13.495746612548828
27,4363490,5,992.0,292.0,0.9999997882103302,15.367671966552734
27,4363530,5,1016.0,316.0,0.9999998739274091,15.886407852172852
27,4363570,5,1040.0,344.0,0.9999999480797896,16.773557662963867
27,4363610,5,1060.0,372.0,0.9999999676102654,17.245424270629886
27,4363650,5,1088.0,404.0,0.999999989776733,18.39859962463379
27,4363650,5,852.0,164.0,0.6879019389004603,0.790328860282898
27,4363690,5,1112.0,440.0,0.9999999995383957,21.496313095092773
27,4363690,5,852.0,168.0,3.0117609575702555e-09,-19.62074089050293
27,4363730,5,1136.0,480.0,0.9999999969689277,19.61434936523437
27,4363770,5,1160.0,520.0,0.9999999999374738,23.49543571472168
27,4363810,5,1188.0,568.0,0.9999999988907791,20.61960792541504
27,4363850,5,1216.0,600.0,0.9999998515933455,15.723309516906738
27,4363890,5,1236.0,596.0,0.9999928079313865,11.842524528503418
27,4363930,5,1260.0,596.0,0.9999847541423771,11.091187477111816
27,4363970,5,1280.0,600.0,0.9999934927610322,11.942588806152346
27,4364010,5,1304.0,604.0,0.9999781319511388,10.730462074279783
27,4364050,5,1328.0,616.0,0.9999926383114495,11.8192138671875
27,4364050,5,1124.0,328.0,3.839610588214747e-08,-17.075309753417972
27,4364090,5,1352.0,624.0,0.9999972670528564,12.81012725830078
27,4364090,5,888.0,600.0,6.018598032085482e-09,-18.92841148376465
27,4364130,5,1376.0,636.0,0.9999998822348853,15.95457363128662
27,4364170,5,1404.0,652.0,0.999999615092253,14.770261764526367
27,4364210,5,1428.0,672.0,0.999999763074729,15.255520820617676
27,4364250,5,1456.0,696.0,0.9999998422133125,15.66202163696289
27,4364290,5,1480.0,720.0,0.9999974436788306,12.876938819885256
27,4364290,5,1320.0,356.0,5.235185966382122e-09,-19.06786346435547
27,4364330,5,1508.0,748.0,0.9999999982259953,20.150026321411133
27,4364330,5,1112.0,328.0,2.1919571953963274e-07,-15.333300590515135
27,4364330,5,1320.0,356.0,1.2864519549321397e-08,-18.16879272460937
27,4364370,5,1536.0,780.0,0.9999999992460444,21.005687713623047
27,4364370,5,1112.0,328.0,1.0019035889350319e-07,-16.116193771362305
27,4364370,5,1316.0,356.0,3.188569276832883e-08,-17.2611083984375
27,4364370,5,784.0,172.0,7.278518648897092e-09,-18.738338470458984
27,4364410,5,1568.0,816.0,0.9999999990749084,20.801128387451172
27,4364410,5,1316.0,356.0,6.086747580963108e-08,-16.614566802978516
27,4364410,5,976.0,596.0,5.4434542324246075e-08,-16.726266860961914
27,4364410,5,780.0,172.0,3.5027849231546635e-09,-19.469707489013672
27,4364450,5,1528.0,740.0,0.9999999997876177,22.272632598876953
27,4364450,5,784.0,172.0,1.155971980022096e-05,-11.367972373962402
27,4364450,5,976.0,596.0,1.8546140690482994e-05,-10.895230293273926
27,4364450,5,1316.0,356.0,3.1628611524660995e-09,-19.5717887878418
27,4364490,5,1472.0,652.0,0.9999999998810241,22.85210037231445
27,4364490,5,784.0,172.0,1.4348173058817679e-05,-11.151873588562012
27,4364490,5,976.0,596.0,3.733102439102293e-07,-14.80085563659668
27,4364490,5,496.0,1076.0,9.938090697520377e-08,-16.124305725097653
27,4364530,5,1428.0,584.0,0.9999999907525373,18.49891662597656
27,4364530,5,1400.0,804.0,5.665595781986652e-06,-12.081092834472654
27,4364530,5,784.0,172.0,1.0702933546351123e-06,-13.747576713562012
27,4364530,5,976.0,596.0,1.363158338451915e-06,-13.505704879760742
27,4364530,5,496.0,1076.0,3.4541537039176954e-09,-19.483688354492188
27,4364570,5,1388.0,520.0,0.9999999997836888,22.254302978515625
27,4364570,5,976.0,596.0,1.2785827825660122e-05,-11.267160415649414
27,4364570,5,780.0,172.0,7.194258672184426e-07,-14.144811630249025
27,4364570,5,496.0,1076.0,2.082488577672132e-09,-19.989702224731445
27,4364570,5,1400.0,824.0,4.440528432124277e-09,-19.232492446899414
27,4364610,5,1352.0,472.0,0.9999999999881322,25.15718650817871
27,4364610,5,780.0,172.0,8.993139284554483e-07,-13.921632766723633
27,4364610,5,976.0,596.0,8.762439806279085e-07,-13.947620391845705
27,4364610,5,1316.0,356.0,1.010447070315733e-08,-18.410287857055664
27,4364610,5,496.0,1076.0,2.257542612392322e-09,-19.90898895263672
27,4364650,5,1324.0,428.0,0.9999999943786855,18.996700286865234
27,4364650,5,780.0,172.0,2.1405044675570676e-05,-10.75186252593994
27,4364650,5,976.0,596.0,6.939016508824614e-07,-14.18093490600586
27,4364650,5,836.0,200.0,2.5071992263942837e-08,-17.501514434814453
27,4364650,5,496.0,1076.0,6.0544864113164515e-09,-18.922466278076172
27,4364690,5,1296.0,396.0,0.9999999786967833,17.66440773010254
27,4364690,5,780.0,172.0,2.8210313567033368e-06,-12.77840518951416
27,4364690,5,976.0,596.0,7.992000258425723e-07,-14.039653778076172
27,4364690,5,496.0,1076.0,2.2311999776719734e-08,-17.618141174316406
27,4364730,5,780.0,172.0,4.689267683052596e-07,-14.572818756103516
27,4364730,5,976.0,596.0,9.840034250458114e-07,-13.831635475158693
27,4364730,5,1312.0,356.0,2.2195148071389606e-08,-17.62339210510254
27,4364730,5,840.0,200.0,7.0060275007526455e-09,-18.7764949798584
27,4364730,5,496.0,1076.0,3.142477855335969e-08,-17.27566909790039
27,4364770,5,1252.0,344.0,0.9999999982409855,20.15851211547852
27,4364770,5,976.0,596.0,1.981967790746091e-05,-10.828815460205078
27,4364770,5,780.0,172.0,4.084142634698796e-08,-17.013568878173828
27,4364770,5,496.0,1076.0,4.0866205690716755e-08,-17.012962341308597
27,4364770,5,1316.0,356.0,2.934360772003489e-09,-19.64677619934082
27,4364810,5,1228.0,324.0,0.9999999078130931,16.199447631835938
27,4364810,5,976.0,596.0,9.900297332826305e-06,-11.52293586730957
27,4364810,5,784.0,172.0,2.5762492376327845e-08,-17.474346160888672
27,4364810,5,496.0,1076.0,2.6645508302364753e-08,-17.440645217895508
27,4364810,5,964.0,692.0,3.494296951136203e-09,-19.47213363647461
27,4364850,5,1208.0,308.0,0.9999998943571752,16.063201904296875
27,4364850,5,964.0,692.0,1.9824274557506082e-08,-17.736358642578125
27,4364850,5,496.0,1076.0,1.6522025148421403e-08,-17.91857147216797
27,4364850,5,976.0,596.0,3.1469208896536907e-09,-19.57684135437012
27,4364890,5,1192.0,296.0,0.9999708430230642,10.442787170410156
27,4364890,5,964.0,692.0,9.537424245284905e-09,-18.468042373657227
27,4364890,5,496.0,1076.0,2.965403050121839e-08,-17.333667755126953
27,4364890,5,1316.0,356.0,5.284867551175367e-09,-19.05841827392578
27,4364930,5,1176.0,288.0,0.9999995208955754,14.551346778869627
27,4364930,5,964.0,692.0,1.2751680364956705e-08,-18.177602767944336
27,4364930,5,496.0,1076.0,2.109836306409177e-08,-17.674070358276367
27,4364930,5,1316.0,356.0,3.919275834078273e-09,-19.35735893249512
27,4364970,5,1164.0,280.0,0.9999867638533573,11.232545852661133
27,4364970,5,976.0,596.0,1.7599953350051963e-08,-17.855369567871094
27,4364970,5,1316.0,356.0,2.640991459162163e-09,-19.752111434936523
27,4365010,5,1152.0,276.0,0.9999584528950196,10.088641166687012
27,4365050,5,1136.0,272.0,0.999992102675385,11.748978614807127
27,4365090,5,1124.0,268.0,0.990861353556484,4.6860623359680185
27,4365130,5,1112.0,268.0,0.9999388900073731,9.702774047851562
27,4365170,5,1104.0,268.0,0.9999292927292662,9.556891441345217
27,4365210,5,1096.0,272.0,0.993556649041576,5.038242340087892
27,4365250,5,1088.0,276.0,0.9999923488963383,11.78065299987793
27,4365290,5,1080.0,280.0,0.9999886691049404,11.38796615600586
27,4365290,5,932.0,196.0,4.541845853724803e-09,-19.209932327270508
27,4365330,5,-1.0,-1.0,0.0,-40.0
27,4365370,5,1068.0,248.0,0.9999999849411088,18.01129722595215
27,4365410,5,1064.0,232.0,0.9835790402135276,4.092639446258545
27,4365450,5,1060.0,216.0,0.9999355353568197,9.64932918548584
27,4365490,5,1056.0,204.0,0.0008347716181357409,-7.087517261505128
27,4365530,5,1052.0,196.0,0.003040943174296133,-5.792541980743407
27,4365570,5,-1.0,-1.0,0.0,-40.0
27,4365610,5,1044.0,176.0,0.5431794226339504,0.1731489896774292
27,4365650,5,1040.0,172.0,0.29535062784925115,-0.8695371150970459
27,4365690,5,1032.0,168.0,8.185115605808117e-05,-9.410526275634766
27,4365730,5,-1.0,-1.0,0.0,-40.0
27,4365770,5,-1.0,-1.0,0.0,-40.0
27,4365810,5,-1.0,-1.0,0.0,-40.0
27,4365850,5,992.0,172.0,7.266993452905698e-07,-14.13475227355957
27,4365890,5,984.0,172.0,0.9999994619773952,14.435364723205565
27,4365930,5,976.0,180.0,0.9999999002076698,16.120174407958984
27,4365970,5,-1.0,-1.0,0.0,-40.0
27,4366010,5,956.0,196.0,0.9999997400571169,15.162803649902346
27,4366050,5,944.0,208.0,0.999993827129049,11.995340347290039
27,4366050,5,1064.0,140.0,0.00019116664406320432,-8.562173843383789
27,4366090,5,932.0,220.0,0.9995827445042837,7.781394481658935
27,4366130,5,920.0,232.0,0.9999945727938911,12.124080657958984
27,4366130,5,1080.0,168.0,0.001382672933608287,-6.582353115081787
27,4366130,5,1304.0,0.0,6.293280583777044e-09,-18.8837833404541
27,4366170,5,904.0,248.0,0.9999958060550089,12.381864547729492
27,4366170,5,440.0,808.0,6.524128065392387e-06,-11.939996719360352
27,4366210,5,892.0,264.0,8.654634496095186e-05,-9.354743957519533
27,4366210,5,440.0,808.0,2.6071626052131533e-06,-12.857245445251465
27,4366250,5,1076.0,200.0,1.021142809418864e-06,-13.79458713531494
27,4366250,5,880.0,284.0,1.0944631704217844e-06,-13.725245475769045
27,4366250,5,440.0,808.0,3.2210463993540373e-07,-14.948389053344727
27,4366250,5,1312.0,0.0,6.187905944026281e-09,-18.90066909790039
27,4366290,5,864.0,308.0,0.9999997456504314,15.184556007385256
27,4366330,5,852.0,328.0,0.9999994725431709,14.455198287963867
27,4366330,5,1312.0,0.0,2.4529909337278206e-08,-17.523372650146484
27,4366370,5,836.0,356.0,0.9999999736358722,17.451261520385742
27,4366370,5,1032.0,312.0,5.777793300535363e-09,-18.9692440032959
27,4366410,5,820.0,384.0,2.7093889637205694e-06,-12.818784713745115
27,4366410,5,1032.0,312.0,3.5766296688427225e-09,-19.44884490966797
27,4366450,5,804.0,412.0,0.9999999970438656,19.63938331604004
27,4366450,5,1032.0,312.0,1.769534618142868e-08,-17.849964141845703
27,4366490,5,788.0,444.0,0.999999998626897,20.406192779541016
27,4366530,5,772.0,480.0,0.9999999988788615,20.60892105102539
27,4366570,5,756.0,516.0,0.9999999980864698,20.074316024780273
27,4366610,5,740.0,524.0,0.9999936142993011,11.961442947387695
27,4366610,5,1316.0,0.0,7.768867102424634e-09,-18.673141479492188
27,4366650,5,728.0,516.0,0.9999971717978664,12.775866508483887
27,4366650,5,1316.0,0.0,2.0487533253725677e-08,-17.703449249267578
27,4366690,5,712.0,508.0,0.9999973404065694,12.837334632873535
27,4366690,5,1316.0,0.0,7.862333344230495e-09,-18.661182403564453
27,4366730,5,696.0,504.0,0.9999983994939462,13.345189094543455
27,4366770,5,684.0,504.0,0.9999978308396095,13.041168212890625
27,4366770,5,1316.0,0.0,3.417879413926172e-09,-19.494245529174805
27,4366810,5,668.0,504.0,0.9999985781788622,13.463570594787598
27,4366850,5,652.0,504.0,0.9999970925685137,12.74823760986328
27,4366890,5,636.0,504.0,0.9999993503571157,14.24684238433838
27,4366930,5,616.0,508.0,0.9999975713697028,12.928180694580078
27,4366970,5,600.0,516.0,0.999999529452456,14.569368362426758
27,4367010,5,584.0,524.0,0.9999958833861707,12.40047550201416
27,4367050,5,564.0,536.0,0.9999983650775879,13.32391357421875
27,4367050,5,1320.0,0.0,6.4398186086009605e-09,-18.86076545715332
27,4367090,5,544.0,544.0,0.999999630148001,14.810162544250488
27,4367090,5,1320.0,0.0,4.2783960303082426e-09,-19.26968765258789
27,4367130,5,528.0,560.0,0.9999999362015776,16.567537307739258
27,4367130,5,1540.0,852.0,2.472866641144002e-08,-17.515302658081055
27,4367170,5,508.0,576.0,0.99999998039117,17.747285842895508
27,4367170,5,1540.0,852.0,1.482316275370925e-08,-18.027074813842773
27,4367210,5,488.0,596.0,0.9999998911485181,16.033281326293945
27,4367210,5,1540.0,852.0,8.024904051743642e-08,-16.338130950927734
27,4367210,5,1340.0,360.0,2.5674623798835123e-09,-19.78034782409668
27,4367210,5,1320.0,0.0,2.518783027928368e-09,-19.799489974975586
27,4367250,5,468.0,616.0,0.9999999687092559,17.279943466186527
27,4367250,5,1540.0,848.0,9.596184185089911e-08,-16.15931510925293
27,4367250,5,1320.0,0.0,4.093811590012569e-09,-19.31378936767578
27,4367290,5,448.0,640.0,0.999999991194957,18.547941207885746
27,4367290,5,1540.0,848.0,1.7782628110211557e-07,-15.542458534240724
27,4367330,5,424.0,668.0,0.9999999506044881,16.823406219482422
27,4367330,5,1340.0,360.0,2.0112394497032814e-08,-17.7219295501709
27,4367370,5,408.0,688.0,0.999999807259465,15.461920738220215
27,4367370,5,1540.0,848.0,9.390835810354639e-08,-16.180946350097653
27,4367410,5,460.0,616.0,0.9999999998143883,22.40736389160156
27,4367410,5,1540.0,848.0,3.1124964595493007e-06,-12.680082321166992
27,4367450,5,500.0,564.0,0.999999999819351,22.434465408325195
27,4367450,5,1540.0,848.0,3.705421413552989e-08,-17.110883712768555
27,4367490,5,536.0,516.0,0.9999999996380633,21.739551544189453
27,4367490,5,1540.0,848.0,1.2958042631560192e-07,-15.858963966369627
27,4367490,5,1340.0,360.0,5.449196314232317e-09,-19.02779769897461
27,4367530,5,564.0,476.0,0.9999999997373121,22.060054779052734
27,4367530,5,1540.0,848.0,4.733361839969799e-08,-16.866044998168945
27,4367570,5,592.0,444.0,0.999999997436154,19.781757354736328
27,4367570,5,1540.0,848.0,5.930480721309108e-08,-16.640575408935547
27,4367610,5,616.0,416.0,0.9999999834635354,17.91769790649414
27,4367610,5,1540.0,848.0,3.6754889535013054e-07,-14.81640911102295
27,4367650,5,632.0,396.0,0.9999997189886057,15.08487033843994
27,4367690,5,656.0,376.0,0.9999987472533698,13.590170860290527
27,4367730,5,672.0,360.0,0.9998730980175032,8.971968650817871
27,4367770,5,684.0,348.0,0.9999563456334335,10.039163589477539
27,4367770,5,900.0,600.0,0.00020293064960715147,-8.502443313598633
27,4367810,5,696.0,340.0,0.9999689393151084,10.379536628723145
27,4367810,5,900.0,600.0,4.4311357033526065e-05,-10.024225234985352
27,4367850,5,708.0,332.0,0.9999586643657171,10.093744277954102
27,4367850,5,900.0,596.0,0.0005762768715243933,-7.458345890045166
27,4367890,5,720.0,328.0,0.9999726572661598,10.50703239440918
27,4367890,5,900.0,600.0,3.328893564421362e-05,-10.31025218963623
27,4367930,5,728.0,324.0,0.9999910770576006,11.626875877380373
27,4367930,5,900.0,600.0,2.3367574350159147e-05,-10.664137840270996
27,4367970,5,740.0,320.0,0.9999048849562728,9.26032829284668
27,4367970,5,900.0,600.0,2.5531500723783187e-05,-10.57557201385498
27,4368010,5,748.0,320.0,0.9999970403802926,12.730446815490724
27,4368010,5,900.0,600.0,1.1644145355074986e-06,-13.663290977478027
27,4368050,5,752.0,320.0,0.9999842963942055,11.061604499816896
27,4368050,5,612.0,0.0,6.425304225516093e-09,-18.863021850585934
27,4368090,5,760.0,300.0,0.9999863661587458,11.20294189453125
27,4368090,5,612.0,0.0,1.3803568240781861e-07,-15.795753479003904
27,4368130,5,764.0,284.0,0.9999862283471114,11.19288444519043
27,4368170,5,768.0,268.0,0.9999656886393699,10.279999732971193
27,4368210,5,772.0,256.0,0.19550500828902614,-1.4146287441253662
27,4368250,5,776.0,248.0,0.9999981274394336,13.188201904296875
27,4368290,5,780.0,240.0,0.9999844789738752,11.073299407958984
27,4368330,5,784.0,232.0,0.9999833953268763,11.005809783935547
27,4368370,5,788.0,228.0,0.9999530672659328,9.966748237609863
27,4368410,5,792.0,220.0,0.9999209704779944,9.44561004638672
27,4368410,5,804.0,172.0,7.992901359523147e-08,-16.342126846313473
27,4368450,5,792.0,220.0,0.9999221336449582,9.46043872833252
27,4368490,5,796.0,216.0,0.9969824293159207,5.800281047821045
27,4368530,5,792.0,212.0,0.9999312997207276,9.585688591003418
27,4368570,5,784.0,212.0,0.5399994999442885,0.16034063696861267
27,4368570,5,824.0,196.0,1.3662667512494192e-08,-18.108598709106445
27,4368610,5,776.0,208.0,0.9996972284313912,8.102229118347168
27,4368610,5,800.0,176.0,6.674292191812456e-09,-18.825002670288086
27,4368650,5,772.0,208.0,0.9809111644535577,3.939378261566162
27,4368650,5,828.0,196.0,2.4735730539323824e-06,-12.909844398498535
27,4368690,5,764.0,212.0,0.9995521346032016,7.710569858551025
27,4368690,5,828.0,196.0,1.9760324732664355e-08,-17.73958969116211
27,4368730,5,756.0,212.0,0.9507276523143292,2.959864616394043
27,4368770,5,748.0,220.0,0.9999754858546911,10.616235733032227
27,4368810,5,744.0,220.0,0.9999849763550902,11.105870246887207
27,4368850,5,736.0,232.0,0.9999902513411361,11.538371086120605
27,4368890,5,728.0,240.0,0.9999988651356732,13.68899631500244
27,4368930,5,720.0,248.0,0.9999969511374024,12.700738906860352
27,4368970,5,708.0,264.0,0.9999857379228281,11.157892227172852
27,4369010,5,704.0,276.0,0.9999993607094005,14.262906074523926
27,4369050,5,692.0,292.0,0.9999975399117134,12.915310859680176
27,4369090,5,684.0,308.0,0.9999948704115847,12.180480003356935
27,4369130,5,672.0,328.0,0.999999831315705,15.595236778259276
27,4369170,5,664.0,352.0,0.9999997991958599,15.42093563079834
27,4369210,5,648.0,376.0,0.9999997034418062,15.03102207183838
27,4369250,5,640.0,404.0,0.9999999919806845,18.64141273498535
27,4369290,5,628.0,432.0,0.9999999981202892,20.09214782714844
27,4369330,5,616.0,464.0,0.9999999993789395,21.19959259033203
27,4369370,5,600.0,500.0,0.9999999999438858,23.60363006591797
27,4369410,5,584.0,536.0,0.9999999994036677,21.240222930908203
27,4369410,5,836.0,196.0,0.05010420317492439,-2.9422473907470703
27,4369450,5,572.0,580.0,0.9999999993222715,21.112274169921875
27,4369450,5,836.0,196.0,0.000637791513424231,-7.356861114501952
27,4369490,5,560.0,628.0,0.9999999931381902,18.79729461669922
27,4369490,5,844.0,196.0,9.451135921382407e-09,-18.477130889892575
27,4369530,5,544.0,676.0,0.9999999991503301,20.886173248291016
27,4369570,5,524.0,732.0,0.9999999991434749,20.878137588500977
27,4369610,5,504.0,788.0,0.9999999999333609,23.43172836303711
27,4702410,9,920.0,376.0,0.9999919475225619,11.729522705078125
27,4702410,9,1060.0,720.0,2.9164831498474952e-09,-19.65288734436035
27,4702450,9,904.0,368.0,0.999996147694949,12.466835021972654
27,4702450,9,1316.0,0.0,2.807334149560326e-09,-19.691030502319336
27,4702490,9,896.0,360.0,0.9999795572157992,10.797860145568848
27,4702490,9,1316.0,0.0,3.5648676652300862e-09,-19.45213890075684
27,4702530,9,892.0,356.0,0.9999866443089354,11.223554611206056
27,4702570,9,884.0,348.0,0.999991084933924,11.627758979797365
27,4702610,9,880.0,348.0,0.9999973463502636,12.839571952819824
27,4702650,9,880.0,348.0,0.9999897416731208,11.48741054534912
27,4702690,9,880.0,352.0,0.9879436251750908,4.406032085418701
27,4702690,9,1028.0,452.0,2.6260379371069806e-09,-19.757789611816406
27,4702730,9,876.0,348.0,0.996475781264269,5.644566059112549
27,4702770,9,876.0,340.0,0.9999503955207006,9.91137981414795
27,4702770,9,1032.0,356.0,2.2392907948399645e-09,-19.91710662841797
27,4702810,9,872.0,312.0,0.999999726588224,15.112286567687988
27,4702810,9,1032.0,356.0,2.002473858388623e-08,-17.72629737854004
27,4702810,9,1028.0,452.0,1.1254906889878212e-08,-18.302461624145508
27,4702850,9,868.0,288.0,0.9999932399357092,11.904471397399902
27,4702850,9,1028.0,452.0,2.3989661343283693e-08,-17.545642852783207
27,4702850,9,1032.0,356.0,1.4950026043047104e-08,-18.018552780151367
27,4702890,9,868.0,268.0,0.9999812438350693,10.8839693069458
27,4702890,9,1028.0,452.0,1.1021149923398118e-07,-16.020864486694336
27,4702890,9,1032.0,356.0,1.32419325701318e-08,-18.139877319335934
27,4702930,9,864.0,248.0,0.9998326631624037,8.695334434509277
27,4702930,9,1028.0,452.0,1.3790518674482929e-06,-13.494112968444824
27,4702930,9,1032.0,356.0,1.3469177962734877e-08,-18.122861862182614
27,4702970,9,864.0,232.0,0.9999916104611765,11.688516616821287
27,4702970,9,1028.0,452.0,9.415478620039813e-08,-16.178325653076172
27,4703010,9,860.0,220.0,0.9998317667661624,8.689990997314451
27,4703010,9,1032.0,356.0,5.898800265150105e-09,-18.948516845703125
27,4703050,9,860.0,208.0,0.9999926747701223,11.824178695678713
27,4703050,9,624.0,24.0,1.5036688547306194e-05,-11.105002403259276
27,4703050,9,1064.0,672.0,1.7943456661296498e-06,-13.230868339538574
27,4703050,9,1032.0,356.0,3.3912553920742047e-09,-19.502065658569336
27,4703050,9,628.0,0.0,1.4717368647365626e-07,-15.73165225982666
27,4703090,9,624.0,20.0,0.0006993161682167878,-7.264708042144775
