match_id,time_ms,ball_sn,x,y
20,5018600,2,1191,218
20,5018640,2,1191,221
20,5018680,2,1190,223
20,5018720,2,1191,224
20,5018760,2,1190,230
20,5018800,2,1192,236
20,5018840,2,1192,246
20,5018880,2,1194,258
20,5018920,2,1196,272
20,5018960,2,1198,286
20,5019000,2,1203,303
20,5019040,2,1202,324
20,5019080,2,1205,346
20,5019120,2,1208,368
20,5019160,2,1211,397
20,5019200,2,1215,425
20,5019240,2,1218,455
20,5019280,2,1222,489
20,5019320,2,1228,526
20,5019360,2,1233,570
20,5019400,2,1238,606
20,5019440,2,1242,644
20,5019480,2,1249,702
20,5019520,2,1255,745
20,5019560,2,1259,787
20,5019600,2,1261,783
20,5019640,2,1263,781
20,5019680,2,1264,781
20,5019720,2,1265,782
20,5019760,2,1267,786
20,5019800,2,1269,792
20,5019840,2,1264,782
20,5019880,2,1249,736
20,5019920,2,1231,685
20,5019960,2,1212,631
20,5020000,2,1199,596
20,5020040,2,1185,558
20,5020080,2,1172,525
20,5020120,2,1159,494
20,5020160,2,1147,467
20,5020200,2,1135,443
20,5020240,2,1125,423
20,5020280,2,1113,401
20,5020320,2,1104,384
20,5020360,2,1093,367
20,5020400,2,1085,354
20,5020440,2,1077,342
20,5020480,2,1068,331
20,5020520,2,1060,322
20,5020560,2,1051,313
20,5020600,2,1045,310
20,5020640,2,1038,305
20,5020680,2,1033,300
20,5020720,2,1027,296
20,5020760,2,1017,294
20,5020800,2,1012,293
20,5020840,2,1004,293
20,5020880,2,999,294
20,5020920,2,992,291
20,5020960,2,986,292
20,5021000,2,981,296
20,5021040,2,975,299
20,5021080,2,971,306
20,5021120,2,963,307
20,5021160,2,959,312
20,5021200,2,954,319
20,5021240,2,951,314
20,5021280,2,950,302
20,5021320,2,943,291
20,5021360,2,939,280
20,5021400,2,935,272
20,5021440,2,934,258
20,5021480,2,930,258
20,5021520,2,925,250
20,5021560,2,921,246
20,5021600,2,917,241
20,5021640,2,914,239
20,5021680,2,917,240
20,5021720,2,930,253
20,5021760,2,942,262
20,5021800,2,950,270
20,5021840,2,961,281
20,5021880,2,974,303
20,5021920,2,983,317
20,5021960,2,997,340
20,5022000,2,1008,361
20,5022040,2,1020,385
20,5022080,2,1033,412
20,5022120,2,1047,444
20,5022160,2,1064,487
20,5022200,2,1076,518
20,5022240,2,1088,552
20,5022280,2,1108,605
20,5022320,2,1119,631
20,5022360,2,1132,632
20,5022400,2,1144,634
20,5022440,2,1157,640
20,5022480,2,1171,648
20,5022520,2,1184,656
20,5022560,2,1198,668
20,5022600,2,1212,681
20,5022640,2,1228,698
20,5022680,2,1243,717
20,5022720,2,1259,738
20,5022760,2,1277,764
20,5022800,2,1294,791
20,5022840,2,1309,816
20,5022880,2,1330,855
20,5022920,2,1331,846
20,5022960,2,1297,741
20,5023000,2,1278,678
20,5023040,2,1256,619
20,5023080,2,1234,561
20,5023120,2,1217,515
20,5023160,2,1200,476
20,5023200,2,1182,442
20,5023240,2,1168,415
20,5023280,2,1154,390
20,5023320,2,1141,369
20,5023360,2,1127,351
20,5023400,2,1115,336
20,5023440,2,1105,328
20,5023480,2,1094,318
20,5023520,2,1084,313
20,5023560,2,1074,308
20,5023600,2,1064,306
20,5023640,2,1057,306
20,5023680,2,1049,307
20,5023720,2,1040,311
20,5023760,2,1032,314
20,5023800,2,1025,320
20,5023840,2,1019,326
20,5023880,2,1011,333
20,5023920,2,1005,341
20,5023960,2,1000,326
20,5024000,2,998,306
20,5024040,2,993,287
20,5024080,2,992,273
20,5024120,2,988,255
20,5024160,2,983,237
20,5024200,2,979,225
20,5024240,2,976,216
20,5024280,2,973,207
20,5024320,2,967,212
20,5024360,2,960,226
20,5024400,2,952,241
20,5024440,2,944,257
20,5024480,2,936,279
20,5024520,2,929,297
20,5024560,2,922,320
20,5024600,2,909,343
20,5024640,2,900,366
20,5024680,2,890,395
20,5024720,2,877,428
20,5024760,2,868,454
20,5024800,2,854,498
20,5024840,2,842,530
20,5024880,2,831,566
20,5024920,2,815,617
20,5024960,2,801,656
20,5025000,2,791,660
20,5025040,2,781,664
20,5025080,2,772,671
20,5025120,2,760,680
20,5025160,2,750,692
20,5025200,2,739,706
20,5025240,2,727,723
20,5025280,2,715,741
20,5025320,2,703,763
20,5025360,2,691,786
20,5025400,2,678,817
20,5025440,2,665,846
20,5025480,2,670,850
20,5025520,2,709,754
20,5025560,2,733,702
20,5025600,2,764,638
20,5025640,2,783,602
20,5025680,2,804,564
20,5025720,2,822,531
20,5025760,2,837,507
20,5025800,2,852,484
20,5025840,2,865,465
20,5025880,2,877,449
20,5025920,2,887,437
20,5025960,2,896,428
20,5026000,2,894,429
20,5026040,2,891,432
20,5026080,2,888,435
20,5026120,2,886,441
20,5026160,2,884,447
20,5026200,2,880,455
20,5026240,2,878,463
20,5026280,2,876,471
20,5026320,2,873,484
20,5026360,2,870,495
20,5026400,2,869,493
20,5026440,2,867,487
20,5026480,2,867,481
20,5026520,2,864,475
20,5026560,2,863,471
20,5026600,2,862,468
20,5026640,2,861,466
20,5026680,2,860,466
20,5026720,2,859,466
20,5026760,2,857,468
20,5026800,2,856,471
20,5026840,2,855,475
20,6570080,3,1019,505
20,6570120,3,1017,513
20,6570160,3,1014,523
20,6570200,3,986,504
20,6570240,3,937,468
20,6570280,3,908,449
20,6570320,3,882,436
20,6570360,3,845,417
20,6570400,3,822,409
20,6570440,3,794,400
20,6570480,3,772,395
20,6570520,3,752,393
20,6570560,3,730,392
20,6570600,3,709,390
20,6570640,3,691,378
20,6570680,3,679,345
20,6570720,3,669,324
20,6570760,3,654,296
20,6570800,3,643,279
20,6570840,3,631,260
20,6570880,3,619,244
20,6570920,3,621,244
20,6570960,3,633,254
20,6571000,3,646,264
20,6571040,3,658,278
20,6571080,3,674,293
20,6571120,3,689,309
20,6571160,3,706,331
20,6571200,3,716,344
20,6571240,3,730,364
20,6571280,3,745,387
20,6571320,3,759,406
20,6571360,3,777,436
20,6571400,3,791,461
20,6571440,3,805,487
20,6571480,3,826,525
20,6571520,3,841,554
20,6571560,3,861,595
20,6571600,3,877,631
20,6571640,3,897,668
20,6571680,3,910,673
20,6571720,3,922,676
20,6571760,3,937,682
20,6571800,3,950,691
20,6571840,3,973,707
20,6571880,3,982,712
20,6571920,3,994,724
20,6571960,3,1010,741
20,6572000,3,1027,752
20,6572040,3,1032,693
20,6572080,3,1040,615
20,6572120,3,1045,569
20,6572160,3,1051,517
20,6572200,3,1053,482
20,6572240,3,1058,445
20,6572280,3,1060,414
20,6572320,3,1063,393
20,6572360,3,1065,369
20,6572400,3,1068,351
20,6572440,3,1070,335
20,6572480,3,1071,321
20,6572520,3,1073,312
20,6572560,3,1075,304
20,6572600,3,1075,298
20,6572640,3,1076,294
20,6572680,3,1076,292
20,6572720,3,1077,291
20,6572760,3,1077,292
20,6572800,3,1077,294
20,6572840,3,1077,298
20,6572880,3,1078,301
20,6572920,3,1077,308
20,6572960,3,1077,313
20,6573000,3,1077,299
20,6573040,3,1077,280
20,6573080,3,1080,266
20,6573120,3,1078,247
20,6573160,3,1079,232
20,6573200,3,1075,225
20,6573240,3,1068,225
20,6573280,3,1061,226
20,6573320,3,1055,230
20,6573360,3,1048,233
20,6573400,3,1037,233
20,6573440,3,1030,235
20,6573480,3,1023,238
20,6573520,3,1015,242
20,6573560,3,1008,248
20,6573600,3,1000,256
20,6573640,3,991,264
20,6573680,3,980,267
20,6573720,3,972,277
20,6573760,3,963,286
20,6573800,3,954,297
20,6573840,3,946,309
20,6573880,3,932,321
20,6573920,3,923,333
20,6573960,3,914,347
20,6574000,3,903,365
20,6574040,3,892,381
20,6574080,3,882,400
20,6574120,3,872,418
20,6574160,3,861,439
20,6574200,3,849,462
20,6574240,3,839,484
20,6574280,3,826,508
20,6574320,3,815,534
20,6574360,3,803,562
20,6574400,3,791,593
20,6574440,3,779,620
20,6574480,3,764,657
20,6574520,3,753,688
20,6574560,3,740,718
20,6574600,3,733,717
20,6574640,3,727,713
20,6574680,3,719,711
20,6574720,3,712,710
20,6574760,3,705,710
20,6574800,3,698,713
20,6574840,3,691,717
20,6574880,3,683,723
20,6574920,3,676,730
20,6574960,3,668,738
20,6575000,3,660,750
20,6575040,3,662,723
20,6575080,3,674,643
20,6575120,3,682,591
20,6575160,3,689,545
20,6575200,3,697,497
20,6575240,3,702,463
20,6575280,3,708,429
20,6575320,3,712,405
20,6575360,3,716,387
20,6575400,3,720,364
20,6575440,3,723,350
20,6575480,3,726,338
20,6575520,3,729,329
20,6575560,3,731,323
20,6575600,3,733,318
20,6575640,3,735,315
20,6575680,3,737,314
20,6575720,3,738,314
20,6575760,3,739,316
20,6575800,3,741,320
20,6575840,3,742,322
20,6575880,3,744,303
20,6575920,3,743,284
20,6575960,3,744,266
20,6576000,3,744,249
20,6576040,3,745,235
20,6576080,3,745,223
20,6576120,3,746,210
20,6576160,3,749,207
20,6576200,3,760,212
20,6576240,3,774,223
20,6576280,3,794,241
20,6576320,3,806,248
20,6576360,3,819,261
20,6576400,3,834,279
20,6576440,3,850,297
20,6576480,3,868,321
20,6576520,3,883,341
20,6576560,3,897,362
20,6576600,3,917,393
20,6576640,3,932,419
20,6576680,3,949,449
20,6576720,3,969,487
20,6576760,3,986,516
20,6576800,3,1010,561
20,6576840,3,1027,598
20,6576880,3,1046,641
20,6576920,3,1061,643
20,6576960,3,1076,645
20,6577000,3,1091,651
20,6577040,3,1107,658
20,6577080,3,1123,667
20,6577120,3,1139,678
20,6577160,3,1156,692
20,6577200,3,1174,708
20,6577240,3,1191,727
20,6577280,3,1213,751
20,6577320,3,1222,743
20,6577360,3,1214,686
20,6577400,3,1205,616
20,6577440,3,1199,575
20,6577480,3,1192,531
20,6577520,3,1185,494
20,6577560,3,1180,465
20,6577600,3,1174,437
20,6577640,3,1170,417
20,6577680,3,1165,398
20,6577720,3,1161,381
20,6577760,3,1156,369
20,6577800,3,1151,358
20,6577840,3,1147,350
20,6577880,3,1143,344
20,6577920,3,1139,339
20,6577960,3,1135,337
20,6578000,3,1132,335
20,6578040,3,1127,335
20,6578080,3,1124,337
20,6578120,3,1121,330
20,6578160,3,1119,314
20,6578200,3,1116,294
20,6578240,3,1115,281
20,6578280,3,1113,266
20,6578320,3,1111,256
20,6578360,3,1109,247
20,6578400,3,1107,238
20,6578440,3,1105,231
20,6578480,3,1103,225
20,6578520,3,1096,222
20,6578560,3,1087,222
20,6578600,3,1077,224
20,6578640,3,1061,228
20,6578680,3,1045,230
20,6578720,3,1032,234
20,6578760,3,1019,240
20,6578800,3,1005,254
20,6578840,3,992,264
20,6578880,3,974,275
20,6578920,3,957,289
20,6578960,3,946,304
20,6579000,3,926,322
20,6579040,3,910,342
20,6579080,3,892,363
20,6579120,3,874,390
20,6579160,3,859,412
20,6579200,3,839,442
20,6579240,3,821,472
20,6579280,3,803,502
20,6579320,3,783,539
20,6579360,3,764,574
20,6579400,3,747,610
20,6579440,3,726,643
20,6579480,3,711,637
20,6579520,3,696,634
20,6579560,3,681,632
20,6579600,3,667,633
20,6579640,3,650,634
20,6579680,3,635,640
20,6579720,3,619,645
20,6579760,3,603,654
20,6579800,3,590,663
20,6579840,3,567,677
20,6579880,3,553,691
20,6579920,3,557,679
20,6579960,3,589,647
20,6580000,3,617,613
20,6580040,3,649,565
20,6580080,3,677,531
20,6580120,3,704,502
20,6580160,3,728,474
20,6580200,3,751,450
20,6580240,3,772,427
20,6580280,3,794,407
20,6580320,3,815,388
20,6580360,3,831,373
20,6580400,3,847,358
20,6580440,3,866,344
20,6580480,3,882,332
20,6580520,3,898,322
20,6580560,3,912,313
20,6580600,3,927,307
20,6580640,3,941,299
20,6580680,3,954,295
20,6580720,3,967,289
20,6580760,3,980,286
20,6580800,3,991,284
20,6580840,3,1003,282
20,6580880,3,1015,282
20,6580920,3,1026,282
20,6580960,3,1036,283
20,6581000,3,1046,285
20,6581040,3,1056,288
20,6581080,3,1067,291
20,6581120,3,1077,295
20,6581160,3,1086,300
20,6581200,3,1095,305
20,6581240,3,1104,311
20,6581280,3,1113,318
20,6581320,3,1121,325
20,6581360,3,1129,332
20,6581400,3,1134,329
20,6581440,3,1140,317
20,6581480,3,1145,306
20,6581520,3,1149,295
20,6581560,3,1153,287
20,6581600,3,1157,281
20,6581640,3,1162,274
20,6581680,3,1166,269
20,6581720,3,1171,264
20,6581760,3,1175,261
20,6581800,3,1179,259
20,6581840,3,1182,258
20,6581880,3,1187,258
20,6581920,3,1178,259
20,6581960,3,1153,261
20,6582000,3,1130,265
20,6582040,3,1097,273
20,6582080,3,1071,281
20,6582120,3,1036,294
20,6582160,3,1011,305
20,6582200,3,984,318
20,6582240,3,948,340
20,6582280,3,921,356
20,6582320,3,884,384
20,6582360,3,855,404
20,6582400,3,829,428
20,6582440,3,788,462
20,6582480,3,755,493
20,6582520,3,713,536
20,6582560,3,683,568
20,6582600,3,653,603
20,6582640,3,608,658
20,6582680,3,577,697
20,6582720,3,529,752
20,6582760,3,503,752
20,6582800,3,471,753
20,6582840,3,438,756
20,6582880,3,409,761
20,6582920,3,366,770
20,6582960,3,334,779
20,6583000,3,300,791
20,6894830,8,953,188
20,6894870,8,957,212
20,6894910,8,964,247
20,6894950,8,971,280
20,6894990,8,984,329
20,6895030,8,991,359
20,6895070,8,1000,395
20,6895110,8,1014,449
20,6895150,8,1027,494
20,6895190,8,1039,537
20,6895230,8,1059,605
20,6895270,8,1067,621
20,6895310,8,1073,619
20,6895350,8,1079,618
20,6895390,8,1087,621
20,6895430,8,1095,625
20,6895470,8,1103,631
20,6895510,8,1113,640
20,6895550,8,1111,610
20,6895590,8,1103,569
20,6895630,8,1096,533
20,6895670,8,1090,509
20,6895710,8,1084,481
20,6895750,8,1078,460
20,6895790,8,1072,442
20,6895830,8,1067,425
20,6895870,8,1061,414
20,6895910,8,1056,403
20,6895950,8,1050,394
20,6895990,8,1045,388
20,6896030,8,1041,382
20,6896070,8,1036,380
20,6896110,8,1031,378
20,6896150,8,1026,378
20,6896190,8,1021,379
20,6896230,8,1017,381
20,6896270,8,1014,368
20,6896310,8,1011,349
20,6896350,8,1008,331
20,6896390,8,1007,320
20,6896430,8,1002,301
20,6896470,8,1000,291
20,6896510,8,997,281
20,6896550,8,995,272
20,6896590,8,993,268
20,6896630,8,991,260
20,6896670,8,986,256
20,6896710,8,984,251
20,6896750,8,982,246
20,6896790,8,988,248
20,6896830,8,1000,255
20,6896870,8,1012,262
20,6896910,8,1029,262
20,6896950,8,1039,283
20,6896990,8,1052,294
20,6897030,8,1063,305
20,6897070,8,1078,321
20,6897110,8,1093,341
20,6897150,8,1109,364
20,6897190,8,1126,389
20,6897230,8,1140,413
20,6897270,8,1159,442
20,6897310,8,1176,475
20,6897350,8,1194,509
20,6897390,8,1213,548
20,6897430,8,1234,595
20,6897470,8,1250,630
20,6897510,8,1268,671
20,6897550,8,1289,708
20,6897590,8,1305,707
20,6897630,8,1321,709
20,6897670,8,1338,713
20,6897710,8,1352,717
20,6897750,8,1374,727
20,6897790,8,1391,736
20,6897830,8,1410,750
20,6897870,8,1399,719
20,6897910,8,1362,649
20,6897950,8,1338,599
20,6897990,8,1317,563
20,6898030,8,1293,523
20,6898070,8,1274,492
20,6898110,8,1257,464
20,6898150,8,1240,441
20,6898190,8,1224,421
20,6898230,8,1211,405
20,6898270,8,1199,393
20,6898310,8,1189,380
20,6898350,8,1177,372
20,6898390,8,1168,366
20,6898430,8,1157,360
20,6898470,8,1149,357
20,6898510,8,1141,356
20,6898550,8,1134,355
20,6898590,8,1127,355
20,6898630,8,1121,349
20,6898670,8,1114,329
20,6898710,8,1113,319
20,6898750,8,1106,296
20,6898790,8,1101,283
20,6898830,8,1096,270
20,6898870,8,1092,262
20,6898910,8,1089,253
20,6898950,8,1084,246
20,6898990,8,1069,254
20,6899030,8,1058,257
20,6899070,8,1045,265
20,6899110,8,1027,273
20,6899150,8,1010,284
20,6899190,8,994,295
20,6899230,8,976,317
20,6899270,8,961,327
20,6899310,8,945,343
20,6899350,8,924,366
20,6899390,8,906,389
20,6899430,8,885,415
20,6899470,8,867,441
20,6899510,8,851,465
20,6899550,8,825,504
20,6899590,8,807,533
20,6899630,8,784,573
20,6899670,8,763,612
20,6899710,8,744,647
20,6899750,8,718,700
20,6899790,8,694,747
20,6899830,8,672,789
20,6899870,8,653,791
20,6899910,8,636,794
20,6899950,8,618,801
20,6899990,8,600,809
20,6900030,8,585,815
20,6900070,8,620,772
20,6900110,8,661,729
20,6900150,8,694,693
20,6900190,8,727,659
20,6900230,8,757,628
20,6900270,8,791,597
20,6900310,8,816,575
20,6900350,8,845,549
20,6900390,8,868,531
20,6900430,8,893,512
20,6900470,8,914,496
20,6900510,8,934,483
20,6900550,8,951,471
20,6900590,8,972,460
20,6900630,8,991,450
20,6900670,8,1009,441
20,6900710,8,1023,437
20,6900750,8,1039,431
20,6900790,8,1050,438
20,6900830,8,1058,453
20,6900870,8,1064,468
20,6900910,8,1071,484
20,6900950,8,1077,494
20,6900990,8,1081,483
20,6901030,8,1085,472
20,6901070,8,1090,464
20,6901110,8,1093,457
20,6901150,8,1096,451
20,6901190,8,1101,445
20,6901230,8,1105,441
20,6901270,8,1109,439
20,6901310,8,1113,438
20,6901350,8,1117,437
20,6901390,8,1121,438
20,6901430,8,1125,440
20,6901470,8,1129,443
20,6901510,8,1133,448
20,6901550,8,1137,453
20,6901590,8,1142,460
20,6901630,8,1146,468
20,6901670,8,1149,478
20,6901710,8,1154,488
20,6901750,8,1158,501
20,6901790,8,1161,513
20,6901830,8,1165,527
20,6901870,8,1170,532
20,2905290,20,842,511
20,2905330,20,839,514
20,2905370,20,834,518
20,2905410,20,830,525
20,2905450,20,826,534
20,2905490,20,870,510
20,2905530,20,917,483
20,2905570,20,966,459
20,2905610,20,994,442
20,2905650,20,1039,420
20,2905690,20,1073,407
20,2905730,20,1096,399
20,2905770,20,1116,394
20,2905810,20,1137,390
20,2905850,20,1153,386
20,2905890,20,1168,386
20,2905930,20,1180,387
20,2905970,20,1191,389
20,2906010,20,1201,370
20,2906050,20,1209,347
20,2906090,20,1219,328
20,2906130,20,1229,294
20,2906170,20,1230,285
20,2906210,20,1243,260
20,2906250,20,1248,248
20,2906290,20,1256,236
20,2906330,20,1260,227
20,2906370,20,1258,224
20,2906410,20,1242,231
20,2906450,20,1219,250
20,2906490,20,1194,257
20,2906530,20,1176,269
20,2906570,20,1160,281
20,2906610,20,1140,299
20,2906650,20,1120,320
20,2906690,20,1100,339
20,2906730,20,1080,361
20,2906770,20,1063,382
20,2906810,20,1042,410
20,2906850,20,1018,440
20,2906890,20,1002,464
20,2906930,20,979,501
20,2906970,20,956,539
20,2907010,20,933,573
20,2907050,20,914,607
20,2907090,20,895,645
20,2907130,20,870,685
20,2907170,20,854,688
20,2907210,20,838,692
20,2907250,20,821,698
20,2907290,20,803,706
20,2907330,20,786,717
20,2907370,20,770,730
20,2907410,20,760,723
20,2907450,20,766,665
20,2907490,20,778,594
20,2907530,20,784,552
20,2907570,20,790,514
20,2907610,20,795,475
20,2907650,20,801,449
20,2907690,20,807,421
20,2907730,20,809,401
20,2907770,20,813,384
20,2907810,20,815,369
20,2907850,20,819,356
20,2907890,20,820,347
20,2907930,20,822,340
20,2907970,20,823,335
20,2908010,20,824,332
20,2908050,20,824,331
20,2908090,20,825,331
20,2908130,20,825,333
20,2908170,20,826,335
20,2908210,20,826,332
20,2908250,20,827,310
20,2908290,20,826,295
20,2908330,20,827,277
20,2908370,20,829,265
20,2908410,20,828,251
20,2908450,20,829,240
20,2908490,20,828,232
20,2908530,20,835,226
20,2908570,20,836,223
20,2908610,20,849,234
20,2908650,20,867,244
20,2908690,20,884,256
20,2908730,20,904,274
20,2908770,20,917,286
20,2908810,20,935,303
20,2908850,20,956,321
20,2908890,20,974,343
20,2908930,20,996,371
20,2908970,20,1012,394
20,2909010,20,1031,418
20,2909050,20,1056,453
