match_id,time_ms,ball_sn,x,y
26,6349060,14,799,238
26,6349100,14,806,237
26,6349140,14,817,242
26,6349180,14,833,251
26,6349220,14,847,260
26,6349260,14,860,270
26,6349300,14,875,284
26,6349340,14,888,297
26,6349380,14,903,315
26,6349420,14,918,334
26,6349460,14,936,356
26,6349500,14,951,382
26,6349540,14,968,407
26,6349580,14,985,437
26,6349620,14,1004,468
26,6349660,14,1022,502
26,6349700,14,1041,539
26,6349740,14,1062,579
26,6349780,14,1078,598
26,6349820,14,1094,596
26,6349860,14,1110,596
26,6349900,14,1125,598
26,6349940,14,1142,602
26,6349980,14,1158,607
26,6350020,14,1174,616
26,6350060,14,1191,626
26,6350100,14,1207,639
26,6350140,14,1227,653
26,6350180,14,1244,671
26,6350220,14,1261,691
26,6350260,14,1280,713
26,6350300,14,1299,738
26,6350340,14,1317,764
26,6350380,14,1322,776
26,6350420,14,1269,701
26,6350460,14,1214,636
26,6350500,14,1170,584
26,6350540,14,1127,536
26,6350580,14,1090,497
26,6350620,14,1056,464
26,6350660,14,1023,435
26,6350700,14,996,412
26,6350740,14,968,392
26,6350780,14,946,379
26,6350820,14,921,363
26,6350860,14,901,353
26,6350900,14,882,346
26,6350940,14,865,342
26,6350980,14,846,337
26,6351020,14,830,334
26,6351060,14,815,336
26,6351100,14,802,337
26,6351140,14,788,341
26,6351180,14,776,345
26,6351220,14,766,341
26,6351260,14,757,319
26,6351300,14,751,299
26,6351340,14,744,283
26,6351380,14,735,264
26,6351420,14,730,251
26,6351460,14,723,240
26,6351500,14,717,229
26,6351540,14,711,220
26,6351580,14,704,212
26,6351620,14,698,204
26,6351660,14,695,203
26,6351700,14,691,204
26,6351740,14,685,207
26,6351780,14,680,212
26,6351820,14,676,223
26,6351860,14,673,229
26,6351900,14,666,237
26,6351940,14,660,253
26,6351980,14,654,267
26,6352020,14,648,285
26,6352060,14,641,305
26,6352100,14,634,328
26,6352140,14,628,351
26,6352180,14,619,379
26,6352220,14,612,409
26,6352260,14,603,438
26,6352300,14,595,472
26,6352340,14,585,506
26,6352380,14,576,546
26,6352420,14,566,587
26,6352460,14,557,628
26,6352500,14,547,647
26,6352540,14,542,636
26,6352580,14,536,632
26,6352620,14,531,629
26,6352660,14,526,628
26,6352700,14,519,629
26,6352740,14,513,632
26,6352780,14,506,636
26,6352820,14,501,644
26,6352860,14,493,653
26,6352900,14,487,665
26,6352940,14,480,680
26,6352980,14,473,696
26,6353020,14,466,715
26,6353060,14,459,736
26,6353100,14,452,760
26,6353140,14,445,786
26,6353180,14,485,736
26,6353220,14,523,689
26,6353260,14,561,642
26,6353300,14,595,603
26,6353340,14,626,565
26,6353380,14,653,534
26,6353420,14,682,506
26,6353460,14,705,480
26,6353500,14,729,457
26,6353540,14,750,436
26,6353580,14,771,418
26,6353620,14,791,402
26,6353660,14,809,387
26,6353700,14,826,374
26,6353740,14,844,362
26,6353780,14,859,352
26,6353820,14,875,344
26,6353860,14,890,336
26,6353900,14,903,330
26,6353940,14,917,326
26,6353980,14,931,321
26,6354020,14,944,318
26,6354060,14,955,317
26,6354100,14,968,316
26,6354140,14,979,315
26,6354180,14,990,315
26,6354220,14,1000,317
26,6354260,14,1012,320
26,6354300,14,1022,323
26,6354340,14,1031,327
26,6354380,14,1042,332
26,6354420,14,1052,337
26,6354460,14,1062,342
26,6354500,14,1069,336
26,6354540,14,1075,324
