match_id,time_ms,ball_sn,x,y,score,org_score
20,6666020,0,964.0,1072.0,0.9994391243309555,7.485450267791747
20,6666020,0,292.0,164.0,3.3833425849402564e-08,-17.20181655883789
20,6666020,0,772.0,408.0,1.3255957616943496e-08,-18.138818740844727
20,6666020,0,280.0,180.0,4.600628154773234e-09,-19.197072982788086
20,6666060,0,984.0,388.0,0.9999982169707209,13.237195014953613
20,6666060,0,964.0,1072.0,0.9997205448528445,8.182389259338379
20,6666060,0,292.0,164.0,1.7232999567654747e-07,-15.573854446411133
20,6666060,0,0.0,564.0,6.664817917757255e-08,-16.52383804321289
20,6666100,0,996.0,380.0,0.9999981763473981,13.214667320251465
20,6666100,0,964.0,1072.0,0.9994363439992818,7.480502605438232
20,6666100,0,292.0,164.0,2.99221518191282e-07,-15.02208137512207
20,6666100,0,0.0,564.0,7.739276317968021e-08,-16.374372482299805
20,6666140,0,1008.0,376.0,0.9999989634351274,13.779597282409668
20,6666140,0,964.0,1072.0,0.9993137958689812,7.28364896774292
20,6666140,0,292.0,164.0,2.0774816073414883e-07,-15.38693904876709
20,6666140,0,0.0,560.0,1.3909111411501138e-07,-15.78813648223877
20,6666180,0,1024.0,372.0,0.9999998501536831,15.713655471801758
20,6666180,0,964.0,1072.0,0.9995784492233774,7.771148681640625
20,6666180,0,292.0,164.0,2.0002585722289646e-07,-15.424818992614744
20,6666180,0,0.0,560.0,1.5584033241033525e-07,-15.674433708190918
20,6666220,0,1032.0,372.0,0.999999971096097,17.359289169311527
20,6666220,0,964.0,1072.0,0.9996283262579254,7.897122383117676
20,6666220,0,292.0,164.0,8.469814445378632e-08,-16.284172058105472
20,6666220,0,0.0,560.0,1.6185910196941885e-07,-15.636539459228516
20,6666260,0,1044.0,372.0,0.9999999168646216,16.30279541015625
20,6666260,0,964.0,1072.0,0.9994968553394363,7.59412956237793
20,6666260,0,292.0,164.0,1.3885745287344908e-07,-15.789817810058596
20,6666260,0,0.0,560.0,1.7516269565478476e-07,-15.557550430297852
20,6666300,0,1056.0,372.0,0.9999999250126802,16.405946731567386
20,6666300,0,964.0,1072.0,0.9992148197948213,7.1488118171691895
20,6666300,0,292.0,164.0,2.650409793615407e-07,-15.143381118774414
20,6666300,0,0.0,560.0,1.8128724942735663e-07,-15.52318286895752
20,6666340,0,1064.0,376.0,0.9999999514047867,16.839740753173828
20,6666340,0,964.0,1072.0,0.9984446328529495,6.464487075805664
20,6666340,0,292.0,164.0,1.9942092169767298e-07,-15.427847862243652
20,6666340,0,0.0,560.0,1.7802294263878345e-07,-15.541353225708008
20,6666380,0,1072.0,376.0,0.9999992926552642,14.161746978759766
20,6666380,0,964.0,1072.0,0.9986733953973933,6.623805046081543
20,6666380,0,292.0,164.0,2.546481005705924e-07,-15.183382987976074
20,6666380,0,0.0,560.0,1.8167112299673713e-07,-15.52106761932373
20,6666420,0,1080.0,360.0,0.9999968289380315,12.6614408493042
20,6666420,0,964.0,1072.0,0.9992796495431838,7.2350521087646475
20,6666420,0,292.0,164.0,1.3993464748430324e-07,-15.782090187072756
20,6666420,0,0.0,564.0,1.603973082084232e-07,-15.645611763000488
20,6666460,0,1088.0,344.0,0.9999967328552196,12.631590843200685
20,6666460,0,964.0,1072.0,0.9996262626387581,7.891583442687987
20,6666460,0,292.0,164.0,1.340810182025115e-07,-15.824821472167967
20,6666460,0,0.0,564.0,1.823724235419355e-07,-15.51721477508545
20,6666460,0,184.0,144.0,3.7873557539945134e-09,-19.391597747802734
20,6666500,0,1092.0,328.0,0.9999856555072735,11.152130126953123
20,6666500,0,964.0,1072.0,0.999749551431165,8.292006492614746
20,6666500,0,292.0,164.0,1.853914125393032e-07,-15.5007963180542
20,6666500,0,0.0,564.0,9.709282437655519e-08,-16.147598266601562
20,6666500,0,184.0,144.0,1.1971466211509106e-08,-18.24073982238769
20,6666540,0,964.0,1072.0,0.9997754314429622,8.401104927062987
20,6666540,0,292.0,164.0,2.6772765259763927e-08,-17.435880661010742
20,6666540,0,184.0,144.0,2.3062712557568027e-08,-17.58504867553711
20,6666540,0,0.0,564.0,1.0114887574387102e-07,-16.106672286987305
20,6666580,0,964.0,1072.0,0.9997392480954668,8.251680374145508
20,6666580,0,1108.0,300.0,0.14285693583659903,-1.7917611598968506
20,6666580,0,292.0,164.0,4.745165116906973e-09,-19.166139602661133
20,6666580,0,0.0,560.0,1.6912871918529035e-07,-15.592605590820312
20,6666620,0,1112.0,288.0,0.9999997780994572,15.321036338806152
20,6666620,0,964.0,1072.0,0.9997730546745047,8.39057445526123
20,6666620,0,292.0,164.0,1.036219936505958e-08,-18.38510131835937
20,6666620,0,0.0,560.0,1.4373233333667923e-07,-15.7553129196167
20,6666660,0,1116.0,280.0,0.9999998795922275,15.932381629943848
20,6666660,0,964.0,1072.0,0.9997859259781626,8.448974609375
20,6666660,0,968.0,208.0,1.7836819958328055e-08,-17.84200096130371
20,6666660,0,292.0,164.0,8.872341630766442e-09,-18.540327072143555
20,6666660,0,0.0,560.0,1.1481054625941561e-07,-15.979982376098633
20,6666700,0,1120.0,272.0,0.9999999430847045,16.68170166015625
20,6666700,0,964.0,1072.0,0.9997520135581063,8.301888465881348
20,6666700,0,968.0,208.0,3.8668770416728126e-08,-17.068233489990234
20,6666700,0,292.0,164.0,4.413729087266381e-08,-16.93596076965332
20,6666700,0,0.0,560.0,7.862591728146259e-08,-16.358564376831055
20,6666740,0,1128.0,268.0,0.9999993401242184,14.231213569641113
20,6666740,0,964.0,1072.0,0.9996913840076851,8.083104133605957
20,6666740,0,968.0,208.0,2.8887148417081687e-08,-17.359869003295902
20,6666740,0,292.0,164.0,1.3539185828052602e-08,-18.117677688598636
20,6666740,0,0.0,560.0,1.9331795080638958e-08,-17.76151466369629
20,6666780,0,1132.0,260.0,0.9999997230694339,15.099498748779295
20,6666780,0,964.0,1072.0,0.9995649622515052,7.73964262008667
20,6666780,0,968.0,208.0,3.304791041374934e-08,-17.22530746459961
20,6666780,0,0.0,560.0,2.0558619887455824e-08,-17.69998550415039
20,6666780,0,292.0,164.0,3.042204425937521e-09,-19.61068344116211
20,6666820,0,1136.0,260.0,0.9999999869449014,18.15408706665039
20,6666820,0,964.0,1072.0,0.9994912027492152,7.58295202255249
20,6666820,0,968.0,208.0,3.312205828486775e-08,-17.223066329956055
20,6666820,0,292.0,164.0,1.2308139096700313e-08,-18.21300506591797
20,6666820,0,0.0,560.0,1.8937140246369162e-08,-17.782140731811523
20,6666860,0,1136.0,264.0,0.9999999704136517,17.335952758789062
20,6666860,0,964.0,1072.0,0.9992771216026903,7.231546401977539
20,6666860,0,968.0,208.0,1.887335212201867e-08,-17.78551483154297
20,6666860,0,292.0,164.0,1.316316393934909e-08,-18.14584350585937
20,6666860,0,0.0,560.0,1.8340122872512724e-08,-17.81417465209961
20,6666900,0,1136.0,272.0,0.9999999481937469,16.775754928588867
20,6666900,0,964.0,1072.0,0.9991520626817517,7.071855545043945
20,6666900,0,968.0,208.0,6.381156599112479e-08,-16.567331314086914
20,6666900,0,292.0,164.0,1.7701895124579652e-08,-17.849594116210938
20,6666900,0,0.0,560.0,1.8166499643961823e-08,-17.823686599731445
20,6666940,0,1136.0,284.0,0.9999991225568766,13.946252822875975
20,6666940,0,964.0,1072.0,0.9992573467227,7.204538345336914
20,6666940,0,968.0,208.0,6.318613608427705e-08,-16.577180862426758
20,6666940,0,292.0,164.0,1.5188293425930353e-08,-18.00274085998535
20,6666940,0,0.0,560.0,1.827433692398374e-08,-17.817768096923828
20,6666980,0,1136.0,296.0,0.9999966882470154,12.618029594421387
20,6666980,0,964.0,1072.0,0.9992881939777681,7.246993064880371
20,6666980,0,968.0,208.0,4.1643382417824663e-07,-14.691537857055664
20,6666980,0,292.0,164.0,2.2449539853511682e-08,-17.611995697021484
20,6666980,0,0.0,560.0,1.9483193256953826e-08,-17.753713607788086
20,6667020,0,1136.0,304.0,0.999981857953673,10.91726016998291
20,6667020,0,964.0,1072.0,0.9993117747607496,7.28070592880249
20,6667020,0,968.0,208.0,3.3376942463780176e-07,-14.91281509399414
20,6667020,0,292.0,164.0,1.4901430242546985e-08,-18.021808624267575
20,6667020,0,0.0,560.0,2.1040935639375156e-08,-17.676795959472656
20,6667060,0,1140.0,324.0,0.9999995268104619,14.563769340515135
20,6667060,0,964.0,1072.0,0.9998435087406904,8.762353897094728
20,6667060,0,968.0,208.0,0.00084143677012705,-7.0795578956604
20,6667060,0,772.0,404.0,5.276147837177519e-08,-16.757484436035153
20,6667060,0,0.0,564.0,4.842182607382549e-08,-16.843315124511722
20,6667100,0,1140.0,340.0,0.9999952992425942,12.267782211303713
20,6667100,0,964.0,1072.0,0.9998289485544906,8.673375129699707
20,6667100,0,968.0,208.0,0.012289894031494173,-4.3866119384765625
20,6667100,0,0.0,564.0,7.3810528892958e-08,-16.421764373779293
20,6667100,0,1080.0,212.0,4.866447800467464e-09,-19.14090156555176
20,6667140,0,1140.0,360.0,0.9999955017050399,12.311807632446287
20,6667140,0,964.0,1072.0,0.9988248789030827,6.745208263397218
20,6667140,0,968.0,208.0,0.0045948580224178855,-5.378211975097656
20,6667140,0,0.0,560.0,4.015520349493458e-08,-17.030513763427734
20,6667180,0,1144.0,380.0,0.9999991789648774,14.012699127197266
20,6667180,0,964.0,1072.0,0.9823116119236808,4.017000198364259
20,6667180,0,968.0,208.0,0.0015225636500512212,-6.4858360290527335
20,6667180,0,0.0,560.0,3.442927451124873e-08,-17.184358596801758
20,6667220,0,1144.0,400.0,0.9999986549349149,13.51906681060791
20,6667220,0,968.0,208.0,0.0016604497724315743,-6.399004936218263
20,6667220,0,964.0,1076.0,0.07206448838724451,-2.555400848388672
20,6667220,0,0.0,560.0,3.862631096631364e-08,-17.069332122802734
20,6667260,0,1144.0,432.0,0.9999999178170343,16.31431770324707
20,6667260,0,968.0,208.0,0.0035483776408953252,-5.637710094451903
20,6667260,0,0.0,564.0,3.027416448573605e-08,-17.312971115112305
20,6667300,0,1148.0,456.0,0.9999999927022423,18.73569869995117
20,6667300,0,968.0,208.0,0.0041151652300743516,-5.48895263671875
20,6667300,0,968.0,1076.0,4.594824917386007e-08,-16.895750045776367
20,6667300,0,0.0,564.0,2.874123336442814e-08,-17.364933013916016
20,6667340,0,1152.0,488.0,0.9999999977929017,19.93158721923828
20,6667340,0,968.0,208.0,0.010726349813974604,-4.524267673492432
20,6667340,0,968.0,1076.0,4.238999363295612e-05,-10.06855583190918
20,6667340,0,0.0,564.0,2.8228152464790402e-08,-17.382946014404293
20,6667380,0,1152.0,520.0,0.9999999997517883,22.11673927307129
20,6667380,0,968.0,208.0,0.02557721424557124,-3.640143394470215
20,6667380,0,968.0,1076.0,0.0003099833482644352,-8.078681945800781
20,6667380,0,0.0,560.0,2.6782213950927828e-08,-17.435527801513672
20,6667420,0,1156.0,556.0,0.9999999998038755,22.352272033691406
20,6667420,0,968.0,208.0,0.022685252579197197,-3.763093709945679
20,6667420,0,972.0,1076.0,1.3017279226845455e-05,-11.24921989440918
20,6667420,0,0.0,564.0,3.0264811502513846e-08,-17.31328010559082
20,6667460,0,1160.0,596.0,0.9999999995396627,21.499061584472656
20,6667460,0,968.0,208.0,0.001505416639389913,-6.49717903137207
20,6667460,0,980.0,1076.0,1.5447260903005476e-08,-17.9858341217041
20,6667460,0,0.0,564.0,3.115484497400242e-08,-17.284296035766598
20,6667500,0,1160.0,632.0,0.9999999992602846,21.024755477905273
20,6667500,0,968.0,208.0,0.00015465169851208978,-8.77418041229248
20,6667500,0,980.0,1076.0,2.9848989550768837e-07,-15.024529457092285
20,6667500,0,0.0,564.0,2.838396583094344e-08,-17.37744140625
20,6667540,0,1168.0,676.0,0.9999998709514688,15.863077163696287
20,6667540,0,968.0,208.0,1.0212089313088803e-05,-11.491928100585938
20,6667540,0,0.0,564.0,3.057446613034245e-08,-17.3031005859375
20,6667580,0,1168.0,696.0,0.9999999888682575,18.313465118408203
20,6667580,0,968.0,208.0,2.171149382454859e-05,-10.73764705657959
20,6667580,0,0.0,564.0,2.8964222768766364e-08,-17.35720443725586
20,6667620,0,1172.0,696.0,0.9999999848517473,18.005380630493164
20,6667620,0,968.0,208.0,1.831028074123546e-05,-10.908029556274414
20,6667620,0,0.0,564.0,2.625398166621986e-08,-17.455448150634766
20,6667660,0,1172.0,696.0,0.9999999687908544,17.282554626464847
20,6667660,0,968.0,208.0,2.991034073929497e-05,-10.417276382446287
20,6667660,0,0.0,564.0,2.730456017811247e-08,-17.41621208190918
20,6667700,0,1176.0,700.0,0.9999997536209594,15.216394424438475
20,6667700,0,968.0,208.0,1.4045038512710475e-05,-11.173227310180664
20,6667700,0,0.0,564.0,2.4932742990773902e-08,-17.507083892822266
20,6667700,0,772.0,404.0,2.4455198846531812e-09,-19.829008102416992
20,6667700,0,292.0,164.0,2.477425889516805e-09,-19.8160457611084
20,6667740,0,1176.0,708.0,0.9999990087309271,13.824278831481935
20,6667740,0,968.0,208.0,1.8036668422099363e-06,-13.225687026977539
20,6667740,0,984.0,1076.0,3.4639105535449783e-07,-14.875697135925293
20,6667740,0,0.0,564.0,3.7373194078013e-08,-17.102312088012695
20,6667780,0,1180.0,716.0,0.9999989410181794,13.758201599121096
20,6667780,0,980.0,1076.0,0.00047088567151215864,-7.66042423248291
20,6667780,0,968.0,208.0,5.007430941585449e-09,-19.112342834472656
20,6667780,0,0.0,564.0,5.192625143669532e-08,-16.773441314697266
20,6667780,0,772.0,404.0,3.192772978370006e-09,-19.562376022338867
20,6667820,0,1184.0,728.0,0.9999990205859635,13.836310386657715
20,6667820,0,980.0,1076.0,3.672969347000697e-05,-10.211888313293457
20,6667820,0,968.0,208.0,8.087686360881115e-09,-18.632923126220703
20,6667820,0,792.0,24.0,2.7306018437846748e-08,-17.41615867614746
20,6667820,0,772.0,404.0,1.3702779685235269e-08,-18.10566711425781
20,6667860,0,1184.0,740.0,0.999998894113161,13.714861869812012
20,6667860,0,968.0,208.0,1.5526578538800821e-07,-15.67812728881836
20,6667860,0,980.0,1076.0,2.5689226027625572e-05,-10.569413185119627
20,6667860,0,772.0,404.0,3.2889822552124485e-08,-17.2301025390625
20,6667860,0,792.0,24.0,1.7233880966728747e-08,-17.876388549804688
20,6667900,0,1188.0,752.0,0.9999964870655402,12.55905532836914
20,6667900,0,984.0,1076.0,8.590296101833257e-07,-13.967461585998535
20,6667900,0,792.0,24.0,7.051262576642127e-08,-16.467473983764652
20,6667900,0,0.0,564.0,2.6310434421893605e-07,-15.150714874267578
20,6667900,0,772.0,404.0,4.875217913367846e-09,-19.139101028442386
20,6667940,0,1192.0,772.0,0.9999895966220516,11.473369598388672
20,6667940,0,984.0,1076.0,6.926632887413653e-07,-14.182721138000488
20,6667940,0,792.0,24.0,6.976746973764562e-08,-16.478097915649414
20,6667940,0,0.0,564.0,2.6231664646352845e-07,-15.15371322631836
20,6667940,0,772.0,404.0,7.4303890745196485e-09,-18.717687606811523
20,6667980,0,1192.0,788.0,0.9999986416678251,13.509251594543455
20,6667980,0,984.0,1076.0,8.128383753098643e-07,-14.022732734680176
20,6667980,0,792.0,24.0,5.528311448852954e-08,-16.710798263549805
20,6667980,0,0.0,564.0,2.597637127645158e-07,-15.163493156433105
20,6667980,0,772.0,404.0,5.4706490772593115e-09,-19.023868560791016
20,6668020,0,1196.0,812.0,0.9999999835661961,17.923925399780273
20,6668020,0,792.0,24.0,2.3401335567285298e-08,-17.570472717285153
20,6668020,0,984.0,1076.0,1.294584619143849e-08,-18.16249084472656
20,6668020,0,0.0,564.0,2.1909791004833632e-07,-15.333746910095215
20,6668020,0,772.0,404.0,3.368235554911067e-09,-19.50887680053711
20,6668060,0,1200.0,816.0,0.9999989875050397,13.803092002868652
20,6668060,0,984.0,1076.0,3.7506564886669216e-05,-10.190957069396973
20,6668060,0,292.0,164.0,5.962829004770526e-08,-16.635135650634766
20,6668060,0,956.0,1076.0,2.5529105779202493e-09,-19.78603172302246
20,6668060,0,0.0,560.0,5.939831378948415e-08,-16.638999938964847
20,6668100,0,1192.0,748.0,0.9999999997904252,22.285940170288086
20,6668100,0,292.0,164.0,4.7770235980738854e-08,-16.856863021850586
20,6668100,0,0.0,560.0,8.105681208901475e-08,-16.328115463256836
20,6668100,0,280.0,176.0,2.380795530453945e-09,-19.855831146240234
20,6668140,0,1188.0,668.0,0.9999999993557851,21.162988662719727
20,6668140,0,292.0,164.0,4.229787372363561e-08,-16.97852897644043
20,6668140,0,980.0,1076.0,5.2929402155544656e-08,-16.75430679321289
20,6668140,0,0.0,560.0,1.1035685130321596e-07,-16.019546508789062
20,6668180,0,1184.0,616.0,0.9999999999539475,23.80123710632324
20,6668180,0,292.0,164.0,4.558937273724172e-08,-16.90359115600586
20,6668180,0,0.0,560.0,2.1201459102499164e-07,-15.366610527038574
20,6668180,0,772.0,408.0,4.414686832022769e-09,-19.23832893371582
20,6668180,0,280.0,176.0,2.718689365352879e-09,-19.723115921020508
20,6668220,0,1180.0,572.0,0.9999999995188038,21.45474624633789
20,6668220,0,292.0,164.0,4.560233084721477e-08,-16.90330696105957
20,6668220,0,0.0,560.0,9.667722443024293e-08,-16.151887893676758
20,6668220,0,772.0,408.0,5.608195681482011e-09,-18.99903678894043
20,6668220,0,280.0,176.0,3.536140788563687e-09,-19.460229873657227
20,6668260,0,1176.0,524.0,0.9999999997982492,22.32398796081543
20,6668260,0,292.0,164.0,3.950273131014158e-08,-17.04689598083496
20,6668260,0,772.0,408.0,1.3051886846691085e-08,-18.154333114624023
20,6668260,0,280.0,176.0,4.2246252191574925e-09,-19.28233528137207
20,6668260,0,0.0,560.0,5.946973145977757e-08,-16.637798309326172
20,6668300,0,1172.0,488.0,0.9999999990737414,20.799867630004886
20,6668300,0,976.0,1076.0,0.02929812388704558,-3.5004959106445312
20,6668300,0,292.0,164.0,3.782802069123024e-08,-17.090215682983402
20,6668300,0,280.0,176.0,4.268264676703601e-09,-19.27205848693848
20,6668300,0,0.0,560.0,6.853938404688121e-08,-16.495857238769528
20,6668340,0,1168.0,456.0,0.9999999958382528,19.29733085632324
20,6668340,0,972.0,1072.0,0.9968294277320008,5.7506675720214835
20,6668340,0,292.0,164.0,6.623618647525625e-08,-16.530038833618164
20,6668340,0,0.0,560.0,1.0790000051053297e-07,-16.042060852050778
20,6668340,0,772.0,408.0,5.5991748583467434e-09,-19.000646591186523
20,6668380,0,1164.0,432.0,0.9999997008575161,15.022345542907715
20,6668380,0,976.0,1072.0,0.9982841778177798,6.366145610809326
20,6668380,0,292.0,164.0,8.899395143636569e-08,-16.234697341918945
20,6668380,0,0.0,560.0,1.3072608158611973e-07,-15.8501615524292
20,6668420,0,1160.0,408.0,0.9999999299620064,16.474227905273438
20,6668420,0,976.0,1072.0,0.9995226150731074,7.64670991897583
20,6668420,0,292.0,164.0,7.894449102732407e-08,-16.354520797729492
20,6668420,0,0.0,560.0,1.402506177995988e-07,-15.779834747314453
20,6668460,0,1160.0,392.0,0.9999997200879023,15.088789939880373
20,6668460,0,976.0,1072.0,0.9991937511902265,7.122311592102051
20,6668460,0,292.0,164.0,4.440826961331722e-08,-16.929840087890625
20,6668460,0,0.0,560.0,1.3755458480290818e-07,-15.79924488067627
20,6668500,0,1156.0,380.0,0.9999985458613216,13.441095352172852
20,6668500,0,976.0,1072.0,0.9997121626924017,8.152827262878418
20,6668500,0,292.0,164.0,9.952355387351071e-08,-16.122871398925778
20,6668500,0,0.0,560.0,1.3245360493874305e-07,-15.83703327178955
20,6668540,0,1152.0,368.0,0.999999003509306,13.819025039672852
20,6668540,0,972.0,1072.0,0.9997026927702561,8.120447158813478
20,6668540,0,292.0,164.0,8.121063382424217e-08,-16.32621955871582
20,6668540,0,0.0,560.0,1.4350962403281663e-07,-15.756863594055176
20,6668580,0,1152.0,360.0,0.9999998840753684,15.970325469970705
20,6668580,0,976.0,1072.0,0.9997222745023333,8.188599586486816
20,6668580,0,292.0,164.0,8.50192646293666e-08,-16.280387878417972
20,6668580,0,0.0,560.0,1.659112620534904e-07,-15.611812591552734
20,6668580,0,136.0,440.0,2.6476793613755908e-09,-19.749582290649414
20,6668620,0,1152.0,352.0,0.9999999585177094,16.99799919128418
20,6668620,0,972.0,1072.0,0.9995751694737115,7.763395309448242
20,6668620,0,292.0,164.0,8.612865106454678e-08,-16.267423629760742
20,6668620,0,136.0,440.0,5.013269953276672e-09,-19.111177444458008
20,6668620,0,976.0,260.0,1.1238175055005328e-08,-18.3039493560791
20,6668660,0,1148.0,348.0,0.9999999774029368,17.605445861816406
20,6668660,0,972.0,1072.0,0.9994629376408323,7.5288591384887695
20,6668660,0,136.0,440.0,3.2996876578214136e-09,-19.529438018798828
20,6668660,0,292.0,164.0,1.685949754916734e-08,-17.898351669311523
20,6668660,0,0.0,560.0,2.5593651808968456e-07,-15.178336143493652
20,6668700,0,1144.0,344.0,0.999999998071506,20.066526412963867
20,6668700,0,972.0,1072.0,0.9992185963009872,7.153636932373048
20,6668700,0,136.0,440.0,4.043501902414085e-09,-19.326154708862305
20,6668700,0,0.0,560.0,4.581820593958771e-07,-14.595998764038086
20,6668700,0,772.0,408.0,6.705285592472272e-09,-18.820369720458984
20,6668740,0,1144.0,344.0,0.9999999986012191,20.387664794921875
20,6668740,0,972.0,1072.0,0.9990707540630476,6.980207443237305
20,6668740,0,292.0,164.0,5.961362043343068e-08,-16.635381698608402
20,6668740,0,0.0,560.0,1.545408887947204e-07,-15.682806968688965
20,6668740,0,772.0,408.0,1.0247337983522108e-08,-18.39624786376953
20,6668780,0,1144.0,344.0,0.9999999948604772,19.086305618286133
20,6668780,0,972.0,1072.0,0.9990006387869935,6.907394409179688
20,6668780,0,292.0,164.0,4.273561663085363e-08,-16.968233108520508
20,6668780,0,0.0,560.0,1.9335101921918628e-07,-15.458758354187012
20,6668780,0,772.0,404.0,2.4752673615066223e-09,-19.816917419433594
20,6668820,0,1140.0,348.0,0.9999999430553864,16.68118667602539
20,6668820,0,972.0,1072.0,0.9990901272955416,7.001295566558838
20,6668820,0,292.0,164.0,2.7642072000794216e-08,-17.403926849365234
20,6668820,0,0.0,560.0,1.4774590352272015e-07,-15.727771759033205
